#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           3195682                     2564887                     
GPU 1     N/A          N/A          100               12                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               31                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           2956037                     2497251                     
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.678        0.388        100               12                0.160        20816                       771130048                   6447767                     20524611                    
GPU 0     0.979        0.570        100               31                0.245        770723486                   26006                       13559973                    33564444                    
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.102        0.032        100               15                0.000        0                           0                           7082872                     6005609                     
GPU 1     N/A          N/A          100               12                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               31                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           5260747                     4270120                     
GPU 2     N/A          N/A          100               15                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.965        0.564        100               28                0.241        771211189                   771211189                   12355533                    33345368                    
GPU 0     0.770        0.447        100               16                0.182        770760986                   31209                       27942933                    61035439                    
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.856        0.497        100               15                0.209        15581                       769631880                   6985887                     25356954                    
GPU 1     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               16                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.566        N/A          100               0                 0.129        31232                       N/A                         N/A                         14830225                    
GPU 2     N/A          N/A          100               15                N/A          15581                       769631880                   N/A                         N/A                         
GPU 1     0.903        N/A          100               28                N/A          N/A                         31231                       8088833                     28061069                    
GPU 0     0.425        N/A          100               16                0.083        0                           0                           47687242                    N/A                         
GPU 3     0.566        N/A          100               0                 0.129        31232                       N/A                         N/A                         14830225                    
GPU 2     N/A          N/A          100               15                N/A          15581                       769631880                   N/A                         N/A                         
GPU 1     0.903        N/A          100               28                N/A          N/A                         31231                       8088833                     28061069                    
GPU 0     0.425        N/A          100               16                0.083        0                           0                           47687242                    N/A                         
GPU 3     0.754        0.441        87                21                0.188        0                           340948260                   13442535                    24481644                    
GPU 2     0.972        0.568        100               25                0.243        770984097                   770963286                   7643035                     29661639                    
GPU 1     0.103        0.032        100               28                0.000        0                           0                           1230107                     750573                      
GPU 0     0.379        0.208        100               16                0.073        0                           0                           35000179                    82113201                    
GPU 3     N/A          N/A          87                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.721        0.410        100               25                0.173        497902726                   5205                        9515192                     24964366                    
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.948        0.551        87                21                0.237        26014                       429959880                   6794864                     30852639                    
GPU 2     N/A          N/A          100               25                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1376417                     855047                      
GPU 0     0.401        0.199        100               11                0.087        0                           0                           42879241                    106031605                   
GPU 3     N/A          N/A          87                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.103        0.032        100               25                0.000        273883493                   15643                       6971579                     6491860                     
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.639        0.366        88                26                0.168        0                           0                           15114818                    28789386                    
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1319296                     844767                      
GPU 0     0.386        0.222        100               10                0.094        0                           0                           46831797                    162903624                   
GPU 3     N/A          N/A          88                26                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           1256511                     776847                      
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.795        0.452        88                26                0.216        0                           0                           5709431                     22452938                    
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1261701                     776832                      
GPU 0     0.386        0.190        100               10                0.075        0                           0                           35788606                    89409021                    
GPU 3     N/A          N/A          88                26                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           1403596                     939133                      
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.778        0.437        100               28                0.213        0                           0                           5693703                     22234534                    
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1246083                     771632                      
GPU 0     0.426        0.228        100               10                0.083        0                           0                           45049143                    101216067                   
GPU 3     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           1350336                     771620                      
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.776        0.436        100               28                0.213        0                           0                           5672356                     22211095                    
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1240842                     761188                      
GPU 0     0.388        0.202        100               10                0.076        0                           0                           37093097                    89714022                    
GPU 3     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           1251524                     771773                      
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.795        0.450        100               28                0.215        0                           0                           6460592                     24585566                    
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1209619                     735156                      
GPU 0     0.421        0.214        100               10                0.082        0                           0                           42596773                    100789797                   
GPU 3     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           1016636                     542206                      
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.781        0.441        100               28                0.213        769766793                   31170                       7896429                     N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1183533                     703863                      
GPU 0     0.379        0.207        100               10                0.073        0                           0                           31688587                    78007886                    
GPU 3     0.777        N/A          100               27                N/A          N/A                         N/A                         N/A                         26432244                    
GPU 2     0.199        0.092        100               17                0.028        20843                       772157382                   1959327                     3663316                     
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         1204212                     N/A                         
GPU 0     0.401        N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.435        100               27                0.214        0                           0                           8498494                     N/A                         
GPU 2     0.775        0.434        100               17                0.212        N/A                         N/A                         5774705                     N/A                         
GPU 1     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         724612                      
GPU 0     N/A          0.199        100               11                0.087        0                           N/A                         N/A                         103425261                   
GPU 3     0.772        N/A          100               27                N/A          N/A                         N/A                         N/A                         27255782                    
GPU 2     0.775        0.434        100               17                0.212        0                           0                           5774705                     22079144                    
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         3305450                     N/A                         
GPU 0     0.385        N/A          100               11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.432        100               27                0.212        0                           0                           9111248                     N/A                         
GPU 2     0.784        0.444        100               17                0.214        N/A                         N/A                         8112597                     N/A                         
GPU 1     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         2539044                     
GPU 0     N/A          0.222        100               11                0.094        0                           N/A                         N/A                         217731066                   
GPU 3     0.793        N/A          100               27                N/A          N/A                         N/A                         N/A                         26002111                    
GPU 2     N/A          N/A          100               27                N/A          0                           0                           N/A                         24389797                    
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         3123842                     N/A                         
GPU 0     0.387        N/A          100               11                N/A          N/A                         0                           40560227                    N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.447        100               27                0.217        0                           0                           7744423                     N/A                         
GPU 2     0.794        N/A          100               27                0.216        N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.032        100               0                 0.000        0                           0                           N/A                         2607547                     
GPU 0     N/A          0.192        100               10                0.076        0                           N/A                         N/A                         93228141                    
GPU 3     0.775        N/A          100               27                N/A          N/A                         N/A                         N/A                         31476850                    
GPU 2     N/A          N/A          100               27                N/A          0                           0                           N/A                         27618730                    
GPU 1     0.103        N/A          100               0                 N/A          N/A                         0                           8427133                     N/A                         
GPU 0     0.424        N/A          100               10                N/A          N/A                         0                           49526244                    N/A                         
GPU 3     N/A          0.432        100               27                0.213        0                           0                           13741506                    N/A                         
GPU 2     0.790        0.445        100               27                0.215        N/A                         N/A                         9751804                     N/A                         
GPU 1     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         7086926                     
GPU 0     N/A          0.227        100               10                0.082        0                           N/A                         N/A                         105590057                   
GPU 3     0.776        N/A          100               28                N/A          0                           N/A                         N/A                         28492418                    
GPU 2     N/A          N/A          100               27                N/A          0                           0                           N/A                         N/A                         
GPU 1     0.103        N/A          100               0                 N/A          N/A                         0                           1511428                     1031940                     
GPU 0     0.389        N/A          100               10                N/A          N/A                         0                           34250716                    N/A                         
GPU 3     N/A          0.436        100               28                0.214        N/A                         0                           8279047                     N/A                         
GPU 2     0.774        0.434        100               27                0.212        N/A                         N/A                         7227989                     25513918                    
GPU 1     N/A          0.032        100               5                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.202        100               10                0.076        0                           N/A                         N/A                         86290362                    
GPU 3     0.135        N/A          100               28                N/A          771671369                   N/A                         N/A                         2113000962                  
GPU 2     N/A          N/A          100               27                N/A          0                           0                           N/A                         N/A                         
GPU 1     0.306        N/A          100               5                 N/A          N/A                         770923868                   2497323                     6867640                     
GPU 0     0.422        N/A          100               10                N/A          N/A                         0                           44263375                    N/A                         
GPU 3     N/A          0.072        100               28                N/A          N/A                         20830                       157710967                   N/A                         
GPU 2     0.777        0.436        100               27                0.208        N/A                         N/A                         5832836                     23377032                    
GPU 1     N/A          0.157        100               5                 0.062        26013                       N/A                         N/A                         N/A                         
GPU 0     N/A          0.214        100               10                N/A          N/A                         N/A                         N/A                         102909744                   
GPU 3     0.102        N/A          66                1                 0.000        0                           N/A                         N/A                         1287586                     
GPU 2     N/A          N/A          100               27                N/A          752222644                   752232797                   N/A                         N/A                         
GPU 1     0.786        N/A          100               28                N/A          N/A                         0                           5636916                     22053656                    
GPU 0     0.378        N/A          100               10                0.073        0                           0                           36218926                    N/A                         
GPU 3     N/A          N/A          66                1                 N/A          N/A                         0                           N/A                         N/A                         
GPU 2     0.792        0.448        100               27                0.216        0                           N/A                         5905786                     23847085                    
GPU 1     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        66                1                 0.000        0                           N/A                         1257271                     784495                      
GPU 2     N/A          N/A          100               27                N/A          N/A                         0                           N/A                         N/A                         
GPU 1     0.776        0.437        100               28                0.213        0                           0                           5619075                     22049272                    
GPU 0     0.402        0.201        100               11                0.088        0                           0                           46055051                    110015482                   
GPU 3     0.103        0.032        66                1                 0.000        0                           0                           1257271                     N/A                         
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.776        0.437        100               28                0.213        0                           0                           5619075                     22049272                    
GPU 0     0.402        0.201        100               11                0.088        0                           0                           46055051                    110015482                   
GPU 3     0.103        0.032        100               1                 0.000        0                           0                           1218957                     739709                      
GPU 2     0.773        0.429        100               27                0.213        0                           0                           5784533                     23622346                    
GPU 1     0.786        0.446        100               28                0.214        0                           0                           5584609                     22062590                    
GPU 0     0.386        0.222        100               10                0.094        0                           0                           51043272                    168668801                   
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.773        0.433        100               27                0.212        0                           0                           5781664                     23797978                    
GPU 1     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           834195                      344105                      
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.796        0.451        100               28                0.217        0                           0                           5840977                     23592765                    
GPU 0     0.394        0.195        100               10                0.077        0                           0                           34234944                    89348155                    
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.793        0.449        75                19                0.216        0                           0                           6619055                     26554337                    
GPU 1     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1193977                     719515                      
GPU 2     N/A          N/A          75                19                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.787        0.443        100               28                0.216        0                           341171626                   6746802                     25196390                    
GPU 0     0.424        0.227        100               18                0.082        0                           0                           47316031                    103718282                   
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.363        0.197        75                19                0.100        771762323                   26041                       131798090                   1658968418                  
GPU 1     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               18                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1230628                     745677                      
GPU 2     N/A          N/A          75                19                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.760        0.424        100               28                0.210        770399260                   429671936                   6285599                     23957024                    
GPU 0     0.749        0.416        100               18                0.197        20824                       771419059                   45813060                    97738000                    
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.082        0.026        95                0                 0.000        0                           0                           28912852                    463924595                   
GPU 1     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               18                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1214807                     735140                      
GPU 2     N/A          N/A          95                0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.793        0.448        100               27                0.216        0                           0                           5859172                     23972653                    
GPU 0     0.779        0.438        100               28                0.214        0                           0                           5683162                     22212213                    
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.102        0.032        95                0                 0.000        0                           0                           1220052                     740373                      
GPU 1     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        N/A          100               0                 0.000        0                           N/A                         N/A                         906950                      
GPU 2     0.102        0.032        95                0                 0.000        0                           0                           1757243                     1241020                     
GPU 1     0.784        N/A          100               27                N/A          N/A                         0                           5869176                     23877352                    
GPU 0     0.794        N/A          100               28                0.432        0                           0                           12053830                    N/A                         
GPU 3     N/A          0.032        100               0                 0.000        N/A                         0                           1339576                     N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.438        100               27                0.215        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.450        100               28                0.432        0                           N/A                         N/A                         45308466                    
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         4108436                     
GPU 2     0.102        0.032        100               0                 0.000        N/A                         N/A                         2617209                     N/A                         
GPU 1     0.765        N/A          100               27                N/A          N/A                         N/A                         6610503                     N/A                         
GPU 0     0.783        N/A          100               27                N/A          N/A                         0                           9641813                     N/A                         
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           4874857                     N/A                         
GPU 2     N/A          0.032        100               0                 N/A          0                           0                           2617209                     2012435                     
GPU 1     N/A          0.428        100               28                0.211        0                           0                           N/A                         24840097                    
GPU 0     N/A          0.439        100               27                0.215        0                           N/A                         N/A                         28202564                    
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         2247510                     
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.795        N/A          100               28                N/A          N/A                         N/A                         9856937                     N/A                         
GPU 0     0.775        N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           2716827                     N/A                         
GPU 2     N/A          0.032        100               0                 0.000        0                           0                           1964244                     1515274                     
GPU 1     N/A          0.448        100               28                0.217        0                           0                           N/A                         29997565                    
GPU 0     N/A          0.433        100               27                0.213        36417                       770877785                   N/A                         30018321                    
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         5797479                     
GPU 2     0.102        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.257        N/A          71                3                 N/A          N/A                         N/A                         135545571                   N/A                         
GPU 0     0.796        N/A          100               27                N/A          N/A                         N/A                         6426122                     N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           6798483                     N/A                         
