,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
7910,GPU 2,0.795,0.449,100,27,0.216,0.0,0.0,5827581.0,22430984.0
7914,GPU 2,0.795,0.451,100,27,0.217,0.0,0.0,5745121.0,22430984.0
7918,GPU 2,0.795,,100,27,,0.0,0.0,,22444484.0
7922,GPU 2,0.795,,100,27,,,,,
7926,GPU 2,0.777,0.434,100,28,0.213,,,7449788.0,
7930,GPU 2,0.777,,100,28,,0.0,0.0,,23780017.0
7934,GPU 2,0.778,0.438,100,28,0.213,,,7344382.0,25301943.0
7938,GPU 2,0.778,,100,28,,0.0,0.0,,
7942,GPU 2,0.791,0.446,100,27,0.215,,,7279932.0,26018342.0
7946,GPU 2,0.791,,100,27,,771084799.0,771090003.0,,
7952,GPU 2,0.786,0.442,100,27,0.215,,,5852299.0,23856575.0
7956,GPU 2,0.786,,100,27,,0.0,0.0,,
7960,GPU 2,0.771,0.429,100,27,0.212,,,5974279.0,23897116.0
7964,GPU 2,0.771,,100,27,,0.0,0.0,,
7968,GPU 2,0.785,0.441,100,27,0.213,,,6751307.0,
7972,GPU 2,0.785,,100,27,,0.0,0.0,,24946209.0
7976,GPU 2,0.785,0.44,100,27,0.215,,,6896271.0,
7980,GPU 2,0.785,,100,27,,0.0,0.0,,25263774.0
7984,GPU 2,0.785,,100,27,,,,,
7988,GPU 2,0.785,,100,27,,,,,1056294584.0
7992,GPU 2,0.47,0.26,72,1,0.125,380003648.0,15387.0,83295778.0,
7996,GPU 2,0.47,,72,1,,,,,3854371.0
8000,GPU 2,0.102,0.032,72,1,0.0,0.0,0.0,4580632.0,
8004,GPU 2,0.102,,72,1,,,,,1074158.0
8010,GPU 2,0.102,0.032,100,0,0.0,,0.0,1548666.0,
8014,GPU 2,0.102,,100,0,,,,,752803.0
8018,GPU 2,0.102,0.032,100,0,0.0,,0.0,1230444.0,
8022,GPU 2,0.102,,100,0,,0.0,0.0,,770931.0
8026,GPU 2,0.102,0.032,100,0,0.0,,,885529.0,
8030,GPU 2,0.102,,100,0,,0.0,0.0,,709076.0
8034,GPU 2,0.102,0.032,100,0,0.0,,,1053187.0,
8038,GPU 2,0.102,,100,0,,0.0,0.0,,714414.0
8042,GPU 2,0.102,0.032,100,0,0.0,,,1194167.0,
8046,GPU 2,0.102,,100,0,,0.0,0.0,,698626.0
8050,GPU 2,0.102,0.032,100,0,0.0,,,1178280.0,
8054,GPU 2,0.102,,100,0,,0.0,0.0,,740317.0
8058,GPU 2,0.103,0.032,100,0,0.0,,,1214746.0,
8062,GPU 2,0.103,,100,0,,0.0,0.0,,2450453.0
8068,GPU 2,0.103,0.032,100,0,0.0,,,3550550.0,
8072,GPU 2,0.103,,100,0,,0.0,0.0,,735132.0
8076,GPU 2,0.102,0.032,100,0,0.0,,,1214793.0,
8080,GPU 2,0.102,,100,0,,,,,985252.0
8084,GPU 2,0.102,0.032,100,0,0.0,0.0,0.0,1470058.0,
8088,GPU 2,0.102,,100,0,,,,,2481706.0
8092,GPU 2,0.102,0.032,100,0,0.0,0.0,0.0,3076065.0,
8096,GPU 2,0.102,,100,0,,,,,32251024.0
8100,GPU 2,0.868,0.505,100,0,0.213,41701.0,772408647.0,13771974.0,
8104,GPU 2,0.868,,100,0,,771493080.0,,,30978012.0
8108,GPU 2,0.974,0.567,100,31,0.244,,,8382285.0,
8112,GPU 2,0.974,,100,31,,374262122.0,0.0,,21343612.0
8116,GPU 2,0.705,0.402,100,31,0.168,,,5954784.0,
8120,GPU 2,0.705,,100,9,,397282182.0,36489.0,,818407.0
8126,GPU 2,0.102,0.032,100,9,0.0,,,1251069.0,
8130,GPU 2,0.102,,100,9,,0.0,0.0,,1465049.0
8134,GPU 2,0.102,0.032,100,9,0.0,,,2007273.0,
8138,GPU 2,0.102,,100,0,,0.0,0.0,,1261802.0
8142,GPU 2,0.102,0.032,100,0,0.0,,,1777994.0,
8146,GPU 2,0.102,,100,0,,0.0,0.0,,1021841.0
8150,GPU 2,0.102,0.032,100,0,0.0,,,1600537.0,
8154,GPU 2,0.102,,100,0,,0.0,0.0,,735138.0
8158,GPU 2,0.103,0.032,100,0,0.0,,,1209590.0,
8162,GPU 2,0.103,,100,0,,0.0,0.0,,735228.0
8166,GPU 2,0.102,0.032,100,0,0.0,,,1214951.0,
8170,GPU 2,0.198,0.091,100,3,0.028,20780.0,769813447.0,1620900.0,3304143.0
8174,GPU 2,0.198,,100,3,,,,,
8178,GPU 2,0.774,0.434,100,3,0.212,0.0,0.0,7083933.0,23488285.0
8184,GPU 2,0.774,,100,3,,,,,
8188,GPU 2,0.785,0.443,100,28,0.214,0.0,0.0,7004369.0,23609823.0
8192,GPU 2,0.785,,100,28,,,,,
8196,GPU 2,0.796,0.451,100,28,0.216,0.0,0.0,8896544.0,25452847.0
8200,GPU 2,0.796,,100,27,,,,,
8204,GPU 2,0.79,0.445,100,27,0.215,0.0,0.0,12119051.0,29145043.0
8208,GPU 2,0.79,,100,27,,,,,
8212,GPU 2,0.79,,100,27,,,,,
8216,GPU 2,0.776,0.434,100,27,0.213,0.0,0.0,7200248.0,25752335.0
8220,GPU 2,0.776,,100,27,,,,,
8224,GPU 2,0.778,0.437,100,27,0.208,751095869.0,751085732.0,6401774.0,24035797.0
8228,GPU 2,0.778,,100,27,,,,,
8232,GPU 2,0.778,0.448,100,27,0.216,0.0,0.0,6255812.0,24269225.0
8236,GPU 2,0.77,,100,27,,,,,
8242,GPU 2,0.77,0.427,100,27,0.212,0.0,0.0,5786304.0,23707198.0
8246,GPU 2,0.78,,100,27,,,,,
8250,GPU 2,0.78,0.437,100,27,0.214,0.0,0.0,5821834.0,24109366.0
8254,GPU 2,0.795,,100,27,,,,,
8258,GPU 2,0.795,0.448,100,27,0.216,0.0,0.0,7469790.0,28062468.0
8262,GPU 2,0.355,,100,27,,,,,
8266,GPU 2,0.355,0.193,72,5,0.098,771423168.0,15618.0,132005681.0,1658671482.0
8270,GPU 2,0.086,,72,5,,,,,
8274,GPU 2,0.086,0.027,72,5,0.0,5214.0,0.0,28893304.0,464008422.0
8278,GPU 2,0.103,,72,5,,,,,
8282,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,1240862.0,761201.0
8286,GPU 2,0.103,,100,0,,,,,
8290,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,2048884.0,724615.0
8294,GPU 2,0.103,,100,0,,0.0,0.0,,1506686.0
8300,GPU 2,0.103,0.032,100,0,0.0,,,3519480.0,
8304,GPU 2,0.103,,100,0,,0.0,0.0,,2925079.0
8308,GPU 2,0.103,0.032,100,0,0.0,,,5807009.0,4882458.0
8312,GPU 2,0.103,,100,0,,0.0,0.0,,
8316,GPU 2,0.103,0.032,100,0,0.0,,,6371356.0,5380719.0
8320,GPU 2,0.103,,100,0,,0.0,0.0,,
8324,GPU 2,0.103,0.032,100,0,0.0,,,1611234.0,1115871.0
8328,GPU 2,0.103,,100,0,,0.0,0.0,,
8332,GPU 2,0.103,0.032,100,0,0.0,,,1177507.0,703378.0
8336,GPU 2,0.103,,100,0,,0.0,0.0,,
8340,GPU 2,0.103,0.032,100,0,0.0,,,1283826.0,805640.0
8344,GPU 2,0.103,,100,0,,0.0,0.0,,
8348,GPU 2,0.103,0.032,100,0,0.0,,,1214773.0,735120.0
8352,GPU 2,0.103,,100,0,,0.0,0.0,,
8358,GPU 2,0.103,0.032,100,0,0.0,,,1204542.0,724811.0
8362,GPU 2,0.103,,100,0,,0.0,0.0,,
8366,GPU 2,0.102,0.032,100,0,0.0,,,1204401.0,724726.0
8370,GPU 2,0.102,,100,0,,0.0,0.0,,
8374,GPU 2,0.664,0.379,100,0,0.157,,,5268090.0,
8378,GPU 2,0.664,0.379,100,0,0.157,,,5268090.0,
8382,GPU 2,0.664,,100,27,,,,,
8386,GPU 2,0.974,0.568,100,27,0.235,746173372.0,746183443.0,7004360.0,28319571.0
8390,GPU 2,0.974,,100,27,,,,,
8394,GPU 2,0.909,0.527,100,27,0.225,340710270.0,0.0,8364400.0,28898510.0
8398,GPU 2,0.909,,100,13,,,,,
