,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
12216,GPU 0,0.793,,100,27,,,,,
12220,GPU 0,0.776,0.432,100,27,0.213,0.0,0.0,5549802.0,23270680.0
12224,GPU 0,0.776,,100,27,,,,,
12228,GPU 0,0.776,0.435,100,27,0.213,0.0,0.0,5744392.0,23716430.0
12232,GPU 0,0.794,,100,27,,,,,
12236,GPU 0,0.794,0.449,100,27,0.217,0.0,0.0,8469887.0,26102037.0
12240,GPU 0,0.501,,68,19,,,,,
12246,GPU 0,0.501,0.274,68,19,0.14,0.0,0.0,96669645.0,1199372232.0
12250,GPU 0,0.631,,68,19,,,,,
12254,GPU 0,0.631,0.37,68,19,0.157,0.0,0.0,75156058.0,949172375.0
12258,GPU 0,0.978,,100,28,,,,,
12262,GPU 0,0.978,0.569,100,28,0.244,771297136.0,15615.0,7943252.0,29461868.0
12266,GPU 0,0.908,,100,28,,,,,
12270,GPU 0,0.908,0.526,100,28,0.225,772065626.0,26052.0,7378016.0,27328880.0
12274,GPU 0,0.103,,100,0,,,,,
12278,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,923010.0,912581.0
12282,GPU 0,0.103,,100,0,,,,,
12286,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,1334723.0,849843.0
12290,GPU 0,0.103,,100,0,,,,,
12294,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,1736004.0,1225107.0
12298,GPU 0,0.103,,100,0,,,,,
12304,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,896766.0
12308,GPU 0,0.103,,100,0,,,,2523613.0,
12312,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,1569437.0
12316,GPU 0,0.103,,100,0,,,,0.0,
12320,GPU 0,0.103,,100,0,0.0,0.0,0.0,,0.0
12324,GPU 0,0.103,,100,0,,,0.0,3081480.0,
12328,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,3743412.0,2028249.0
12332,GPU 0,0.103,0.032,100,0,,,,,3034354.0
12336,GPU 0,0.103,,100,0,,,0.0,6416639.0,
12340,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,6416639.0,5457531.0
12344,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,6416639.0,5457531.0
12348,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,338903.0
12352,GPU 0,0.103,,100,0,,,,1439212.0,
12356,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,954260.0
12362,GPU 0,0.103,,100,0,,,,1178166.0,
12366,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,716041.0
12370,GPU 0,0.103,,100,0,,,,2116704.0,
12374,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,1600562.0
12378,GPU 0,0.103,,100,0,,,,1183532.0,
12382,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,703862.0
12386,GPU 0,0.103,,100,0,,,,1194017.0,
12390,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,714325.0
12394,GPU 0,0.103,,100,0,,,,1485294.0,
12398,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,901599.0
12402,GPU 0,0.103,,100,0,,,,2049365.0,
12406,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,1508416.0
12410,GPU 0,0.103,,100,0,,,,1167930.0,
12414,GPU 0,0.103,0.032,100,0,0.0,0.0,,,693458.0
12420,GPU 0,0.103,,100,0,,,0.0,1168148.0,
12424,GPU 0,0.103,0.032,100,0,0.0,0.0,,,683158.0
12428,GPU 0,0.103,,100,0,,,772474073.0,3836852.0,
12432,GPU 0,0.528,0.29,100,0,0.133,31278.0,,,13715703.0
12436,GPU 0,0.528,,100,23,,,0.0,7653447.0,
12440,GPU 0,0.795,0.452,100,23,0.217,0.0,,,23871466.0
12444,GPU 0,0.795,,100,23,,,0.0,7731084.0,
12448,GPU 0,0.786,0.441,100,23,0.215,0.0,,,24030875.0
12452,GPU 0,0.786,,100,28,,,0.0,9575184.0,
12456,GPU 0,0.774,0.434,100,28,0.212,0.0,,,25103636.0
12460,GPU 0,0.793,,100,28,,,0.0,6888719.0,
12464,GPU 0,0.793,0.448,100,28,0.216,0.0,,,24888949.0
12468,GPU 0,0.794,,100,27,,,771273546.0,6334500.0,
12472,GPU 0,0.794,0.448,100,27,0.217,31230.0,,,24453148.0
12478,GPU 0,0.77,,100,27,,,0.0,6137630.0,
12482,GPU 0,0.77,0.427,100,27,0.213,0.0,,,23665535.0
12486,GPU 0,0.779,,100,27,,,0.0,5733489.0,
12490,GPU 0,0.779,0.437,100,27,0.214,0.0,,,23814029.0
12494,GPU 0,0.794,,100,27,,,0.0,5683100.0,
12498,GPU 0,0.794,0.448,100,27,0.216,0.0,,,23575501.0
12502,GPU 0,0.767,,100,27,,,0.0,5789384.0,
12506,GPU 0,0.767,0.425,100,27,0.212,0.0,,,23600072.0
12510,GPU 0,0.749,,100,27,,,0.0,26533952.0,
12514,GPU 0,0.749,0.418,69,27,,,,,363630200.0
12518,GPU 0,0.356,,69,19,0.089,0.0,0.0,138417474.0,
12522,GPU 0,0.356,,69,19,,,,,
12526,GPU 0,0.978,0.572,69,19,0.243,771264851.0,20820.0,7672205.0,29585356.0
12530,GPU 0,0.978,,100,19,,,,,
12536,GPU 0,0.98,0.57,100,31,0.244,0.0,0.0,10040108.0,30953098.0
12540,GPU 0,0.98,,100,31,,,,,
12544,GPU 0,0.278,0.14,100,31,0.05,771746300.0,26040.0,4421734.0,8192447.0
12548,GPU 0,0.278,,100,2,,,,,
12552,GPU 0,0.103,,100,2,0.0,0.0,0.0,6464111.0,
12556,GPU 0,0.103,0.032,100,2,0.0,0.0,,,5529725.0
12560,GPU 0,0.103,0.032,100,2,,,,1501607.0,928076.0
