#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 1     N/A          N/A          70                6                 N/A          N/A                         0                           N/A                         N/A                         
GPU 0     0.786        0.442        100               27                0.214        0                           N/A                         18801802                    35772699                    
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1533089                     1068991                     
GPU 2     0.103        N/A          100               0                 N/A          0                           0                           N/A                         2757562                     
GPU 1     0.103        0.032        70                6                 0.000        0                           N/A                         5975223                     5022788                     
GPU 0     0.785        N/A          100               27                N/A          N/A                         0                           18046236                    N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          0.032        100               0                 0.000        N/A                         N/A                         1162630                     N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 0     0.767        0.440        100               27                0.215        0                           0                           12860707                    34760339                    
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           6110530                     5172052                     
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         735116                      
GPU 1     0.103        0.032        100               0                 0.000        0                           N/A                         16461962                    14533233                    
GPU 0     N/A          0.429        100               27                0.212        0                           N/A                         N/A                         30025666                    
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.103        0.032        100               0                 0.000        N/A                         N/A                         6016180                     N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 0     0.792        N/A          100               27                N/A          N/A                         0                           5917779                     N/A                         
GPU 3     0.103        0.032        100               0                 0.000        N/A                         0                           1485680                     1073860                     
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.103        0.032        100               0                 0.000        0                           N/A                         10391175                    N/A                         
GPU 0     N/A          0.447        91                27                0.216        0                           N/A                         N/A                         24493465                    
GPU 3     N/A          N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     0.103        0.032        100               0                 0.000        N/A                         N/A                         14776396                    12847227                    
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         1100189                     
GPU 0     0.674        N/A          91                24                N/A          N/A                         0                           51184413                    N/A                         
GPU 3     0.103        0.032        100               0                 N/A          N/A                         0                           10818227                    9257155                     
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.103        0.032        100               0                 0.000        0                           N/A                         1522536                     N/A                         
GPU 0     N/A          0.373        91                24                N/A          N/A                         N/A                         N/A                         774794879                   
GPU 3     N/A          N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     0.103        0.032        100               0                 0.000        N/A                         N/A                         11037343                    9421104                     
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         1631946                     
GPU 0     0.245        N/A          91                24                N/A          N/A                         0                           114199722                   N/A                         
GPU 3     0.103        0.032        100               0                 0.000        N/A                         0                           14791770                    12961699                    
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.103        0.032        100               1                 0.000        0                           N/A                         2200259                     N/A                         
GPU 0     N/A          0.143        68                24                0.061        0                           N/A                         N/A                         1364117611                  
GPU 3     N/A          N/A          100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 2     0.103        0.032        100               0                 0.000        N/A                         N/A                         3179949                     2663859                     
GPU 1     N/A          N/A          100               1                 N/A          N/A                         0                           N/A                         1891819                     
GPU 0     0.980        N/A          68                21                0.241        0                           0                           7145579                     N/A                         
GPU 3     N/A          0.032        100               0                 N/A          N/A                         0                           3623547                     2862342                     
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           2002111                     1475514                     
GPU 1     0.103        0.032        100               1                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.574        68                21                N/A          N/A                         N/A                         N/A                         27742571                    
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         1475514                     
GPU 1     N/A          N/A          100               1                 N/A          N/A                         771006377                   7929851                     N/A                         
GPU 0     0.978        N/A          68                21                N/A          N/A                         15609                       7617587                     N/A                         
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           1193544                     760950                      
GPU 2     N/A          N/A          100               4                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.945        0.554        100               1                 0.234        31219                       771006377                   N/A                         29788977                    
GPU 0     N/A          0.568        68                21                0.244        770999766                   15609                       N/A                         29731485                    
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          0.116        100               4                 0.038        26055                       772171381                   2303293                     5820766                     
GPU 1     N/A          N/A          100               31                N/A          N/A                         N/A                         7665829                     N/A                         
GPU 0     0.378        N/A          100               19                N/A          N/A                         N/A                         3014489                     N/A                         
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           1010878                     567967                      
GPU 2     0.980        0.574        100               4                 0.243        N/A                         N/A                         8122211                     N/A                         
GPU 1     0.974        0.567        100               31                0.243        770649918                   770655119                   N/A                         30153650                    
GPU 0     N/A          0.201        100               19                0.077        771459390                   N/A                         N/A                         9564105                     
GPU 3     0.828        N/A          100               14                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               31                N/A          0                           0                           N/A                         29892445                    
GPU 1     0.628        N/A          100               31                N/A          N/A                         31171                       5101790                     N/A                         
GPU 0     0.103        0.032        100               19                0.000        0                           0                           2299253                     1897796                     
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.481        100               14                N/A          N/A                         770654737                   5975841                     22618742                    
GPU 2     0.973        0.567        100               31                0.243        N/A                         N/A                         7678344                     29932530                    
GPU 1     N/A          0.355        100               8                 0.147        769830046                   N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 3     0.692        N/A          100               14                0.174        26012                       N/A                         N/A                         27770981                    
GPU 2     N/A          N/A          100               31                N/A          771389940                   771384734                   N/A                         N/A                         
GPU 1     0.103        N/A          100               8                 N/A          N/A                         0                           1199167                     766424                      
GPU 0     0.103        0.032        100               0                 N/A          N/A                         0                           1388296                     956728                      
GPU 3     N/A          0.404        100               14                N/A          N/A                         770891862                   12912622                    N/A                         
GPU 2     0.462        0.252        100               31                0.101        N/A                         N/A                         3947486                     12769440                    
GPU 1     N/A          0.032        100               8                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 3     0.980        N/A          83                26                0.244        0                           N/A                         N/A                         29559285                    
GPU 2     N/A          N/A          100               5                 N/A          771676275                   20831                       N/A                         N/A                         
GPU 1     0.103        N/A          100               0                 N/A          N/A                         0                           3624203                     2930650                     
GPU 0     0.103        0.032        100               0                 N/A          N/A                         0                           3748644                     2945735                     
GPU 3     N/A          0.570        83                26                N/A          N/A                         0                           10007402                    N/A                         
GPU 2     0.103        0.032        100               5                 0.000        N/A                         N/A                         3970629                     3251539                     
GPU 1     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 3     0.595        0.336        83                26                0.161        0                           N/A                         12394609                    25727413                    
GPU 2     N/A          N/A          100               5                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1528504                     1075986                     
GPU 0     0.103        N/A          100               0                 N/A          N/A                         0                           2502715                     N/A                         
GPU 3     N/A          0.336        83                26                N/A          N/A                         0                           12394609                    N/A                         
GPU 2     0.103        0.032        100               5                 0.000        N/A                         N/A                         1209257                     734936                      
GPU 1     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 3     0.776        0.437        91                25                0.214        0                           N/A                         5591373                     22053126                    
GPU 2     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1251326                     677801                      
GPU 0     0.103        N/A          100               0                 N/A          N/A                         0                           1152254                     N/A                         
GPU 3     N/A          N/A          91                25                N/A          N/A                         0                           N/A                         N/A                         
GPU 2     0.103        0.032        100               0                 0.000        0                           N/A                         1204363                     729917                      
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         2481330                     
GPU 3     0.786        0.445        91                25                0.214        0                           N/A                         7665472                     24067710                    
GPU 2     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           2992614                     2320058                     
GPU 0     0.103        N/A          100               0                 N/A          N/A                         0                           3169430                     N/A                         
GPU 3     N/A          N/A          100               28                N/A          N/A                         0                           N/A                         N/A                         
GPU 2     0.103        0.032        100               0                 0.000        0                           N/A                         3326715                     2695786                     
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           4359024                     4630160                     
GPU 0     N/A          0.032        100               0                 0.000        0                           0                           N/A                         5599608                     
GPU 3     0.795        0.451        100               28                0.216        0                           0                           11455730                    27526009                    
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           6735898                     5729684                     
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           6543518                     4478790                     
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           3395164                     2586792                     
GPU 3     0.787        0.444        100               28                0.216        0                           0                           10997324                    29168399                    
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.103        0.032        100               7                 0.000        0                           0                           3047700                     2266238                     
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1538346                     1048161                     
GPU 3     0.764        0.428        100               27                0.210        770963101                   20811                       7606767                     25697556                    
GPU 2     N/A          N/A          100               7                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1505804                     1016027                     
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.370        0.193        100               7                 0.083        20810                       770909853                   3392159                     9531343                     
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1199197                     724732                      
GPU 3     0.782        0.440        100               27                0.215        0                           0                           6718498                     25022767                    
GPU 2     N/A          N/A          100               7                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1167853                     688199                      
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.795        0.449        100               27                0.216        0                           0                           5827581                     22430984                    
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1214670                     735058                      
GPU 3     0.793        N/A          100               27                N/A          N/A                         N/A                         N/A                         24833155                    
GPU 2     0.795        0.451        100               27                0.217        0                           0                           5745121                     22430984                    
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         1209896                     N/A                         
GPU 0     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         735058                      
GPU 3     N/A          0.446        100               27                0.217        0                           N/A                         6695060                     N/A                         
GPU 2     N/A          N/A          100               27                N/A          0                           0                           N/A                         22444484                    
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1199409                     735324                      
GPU 0     0.103        N/A          100               0                 N/A          N/A                         0                           1214814                     N/A                         
GPU 3     0.765        N/A          100               27                N/A          N/A                         0                           N/A                         25721497                    
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         719645                      
GPU 0     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         735145                      
GPU 3     N/A          0.425        100               28                0.211        0                           N/A                         7973195                     N/A                         
GPU 2     0.777        0.434        100               28                0.213        N/A                         N/A                         7449788                     N/A                         
GPU 1     0.103        N/A          100               0                 N/A          N/A                         0                           3352553                     N/A                         
GPU 0     0.103        N/A          100               0                 N/A          N/A                         0                           3545537                     N/A                         
GPU 3     0.784        N/A          100               28                N/A          N/A                         0                           N/A                         27501409                    
GPU 2     N/A          N/A          100               28                N/A          0                           0                           N/A                         23780017                    
GPU 1     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         2711240                     
GPU 0     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         2878141                     
GPU 3     N/A          0.442        100               28                0.215        N/A                         N/A                         8235326                     N/A                         
GPU 2     0.778        0.438        100               28                0.213        N/A                         N/A                         7344382                     25301943                    
GPU 1     0.103        N/A          100               0                 N/A          N/A                         0                           1510699                     1047071                     
GPU 0     0.103        N/A          100               0                 N/A          N/A                         0                           1923849                     N/A                         
GPU 3     0.694        N/A          100               28                N/A          771649238                   26038                       N/A                         25006982                    
GPU 2     N/A          N/A          100               28                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         1365985                     
GPU 3     N/A          0.386        55                11                0.190        N/A                         N/A                         7082360                     N/A                         
GPU 2     0.791        0.446        100               27                0.215        N/A                         N/A                         7279932                     26018342                    
GPU 1     0.492        N/A          100               0                 N/A          N/A                         770338864                   4236972                     13350363                    
GPU 0     0.103        N/A          100               0                 N/A          N/A                         0                           1204431                     N/A                         
GPU 3     0.010        N/A          55                11                0.001        0                           0                           N/A                         2108592201                  
GPU 2     N/A          N/A          100               27                N/A          771084799                   771090003                   N/A                         N/A                         
GPU 1     N/A          0.266        100               23                0.122        20794                       N/A                         N/A                         N/A                         
GPU 0     N/A          0.032        100               0                 N/A          N/A                         N/A                         N/A                         719530                      
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.004        55                11                0.001        N/A                         N/A                         156904829                   N/A                         
GPU 2     0.786        0.442        100               27                0.215        N/A                         N/A                         5852299                     23856575                    
GPU 1     0.787        N/A          100               23                N/A          N/A                         0                           5664648                     22382648                    
GPU 0     0.103        N/A          100               0                 N/A          N/A                         0                           1199321                     N/A                         
GPU 3     0.102        0.032        55                11                0.000        0                           0                           1710059                     1637068                     
GPU 2     N/A          N/A          100               27                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.446        100               23                0.215        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         724807                      
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.771        0.429        100               27                0.212        N/A                         N/A                         5974279                     23897116                    
GPU 1     0.795        N/A          100               23                N/A          N/A                         0                           5943323                     22669980                    
GPU 0     0.103        N/A          100               0                 N/A          N/A                         0                           1204388                     N/A                         
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1882236                     1324343                     
GPU 2     N/A          N/A          100               27                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.451        100               27                0.216        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         729932                      
GPU 3     N/A          N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     0.785        0.441        100               27                0.213        N/A                         N/A                         6751307                     N/A                         
GPU 1     0.786        N/A          100               27                N/A          N/A                         0                           7952956                     N/A                         
GPU 0     0.103        N/A          100               0                 N/A          N/A                         0                           2017216                     N/A                         
GPU 3     0.103        0.032        100               0                 0.000        N/A                         0                           2643330                     2038545                     
GPU 2     N/A          N/A          100               27                N/A          0                           0                           N/A                         24946209                    
GPU 1     N/A          0.443        100               27                0.216        0                           N/A                         N/A                         24685892                    
GPU 0     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         1469909                     
GPU 3     N/A          N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     0.785        0.440        100               27                0.215        N/A                         N/A                         6896271                     N/A                         
GPU 1     0.773        N/A          100               27                N/A          N/A                         0                           9694104                     N/A                         
GPU 0     0.103        N/A          100               0                 N/A          N/A                         0                           3618322                     N/A                         
GPU 3     0.103        0.032        100               0                 0.000        N/A                         0                           2857253                     2268074                     
GPU 2     N/A          N/A          100               27                N/A          0                           0                           N/A                         25263774                    
GPU 1     N/A          0.434        100               28                0.212        0                           N/A                         N/A                         27687029                    
GPU 0     N/A          0.032        100               4                 0.000        0                           N/A                         N/A                         2898829                     
GPU 3     0.103        N/A          100               0                 N/A          0                           N/A                         N/A                         2268074                     
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               4                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        N/A          100               0                 N/A          0                           N/A                         N/A                         2268074                     
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         1056294584                  
GPU 1     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         26100262                    
GPU 0     N/A          N/A          100               4                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1642543                     1178459                     
GPU 2     0.470        0.260        72                1                 0.125        380003648                   15387                       83295778                    N/A                         
