#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.737        N/A          100               16                N/A          N/A                         N/A                         N/A                         139443410                   
GPU 2     0.475        0.227        100               10                0.081        0                           0                           57779019                    130337386                   
GPU 1     N/A          0.235        100               11                0.080        0                           0                           57700573                    127325550                   
GPU 0     0.469        0.235        100               10                0.082        0                           511771261                   39248082                    91000993                    
GPU 3     N/A          0.211        100               16                0.091        511907571                   0                           37044264                    N/A                         
GPU 2     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.463        N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.491        N/A          100               16                N/A          N/A                         N/A                         N/A                         68428264                    
GPU 2     0.257        0.082        100               10                0.018        7211206561                  6829184210                  18673357                    46333783                    
GPU 1     N/A          0.223        100               10                0.080        0                           0                           48229115                    118126234                   
GPU 0     0.469        0.224        100               10                0.080        0                           500727054                   45167859                    100671840                   
GPU 3     N/A          0.174        100               16                0.071        7174868946                  N/A                         27734709                    N/A                         
GPU 2     N/A          N/A          100               10                N/A          N/A                         6829184210                  N/A                         N/A                         
GPU 1     0.469        N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.439        N/A          100               18                N/A          N/A                         7299766218                  N/A                         49614371                    
GPU 2     0.423        0.231        100               7                 0.092        1159520591                  N/A                         55130061                    116741117                   
GPU 1     N/A          0.167        100               10                0.077        8462161699                  8462151287                  41751150                    88432268                    
GPU 0     0.338        0.161        100               10                0.076        8454696668                  7442794884                  32830581                    62150289                    
GPU 3     N/A          0.380        100               18                0.186        773412462                   N/A                         60966436                    N/A                         
GPU 2     N/A          N/A          100               7                 N/A          N/A                         1545945965                  N/A                         N/A                         
GPU 1     0.342        N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.681        N/A          100               18                N/A          N/A                         1160121295                  N/A                         131893587                   
GPU 2     0.447        0.208        100               7                 0.074        0                           N/A                         44573566                    108818218                   
GPU 1     N/A          0.240        100               10                0.084        0                           0                           45459926                    114115817                   
GPU 0     0.479        0.241        100               10                0.082        0                           0                           46815781                    100349242                   
GPU 3     N/A          N/A          100               18                0.175        0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               7                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.484        0.240        100               10                0.084        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.241        100               10                N/A          N/A                         N/A                         N/A                         100349242                   
GPU 3     0.734        0.382        100               23                N/A          N/A                         0                           58374543                    137790769                   
GPU 2     0.584        0.305        100               13                0.124        N/A                         N/A                         59076547                    133268485                   
GPU 1     N/A          N/A          100               10                N/A          N/A                         0                           53829431                    120131917                   
GPU 0     0.472        N/A          100               10                0.080        0                           0                           46585526                    N/A                         
GPU 3     N/A          N/A          100               23                0.180        2644496199                  N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               13                N/A          83309                       2645240153                  N/A                         N/A                         
GPU 1     0.459        0.237        100               10                0.076        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.244        100               10                N/A          N/A                         N/A                         N/A                         97091797                    
GPU 3     0.749        N/A          100               23                N/A          N/A                         83284                       N/A                         163941295                   
GPU 2     0.734        0.393        100               13                0.170        0                           N/A                         79103697                    162745746                   
GPU 1     N/A          0.206        100               10                0.074        0                           0                           40538278                    104279855                   
GPU 0     0.445        0.207        100               10                0.076        0                           0                           49783065                    104349964                   
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.418        100               23                0.190        0                           N/A                         52144769                    N/A                         
GPU 2     N/A          N/A          100               13                N/A          N/A                         0                           N/A                         N/A                         
GPU 1     0.445        N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.794        N/A          100               24                N/A          N/A                         0                           N/A                         128621336                   
GPU 2     0.722        0.371        100               22                0.167        0                           N/A                         66259741                    147214960                   
GPU 1     N/A          0.249        100               10                0.083        0                           0                           60841465                    130336657                   
GPU 0     0.477        0.248        100               10                0.081        0                           0                           52421465                    107275336                   
GPU 3     N/A          0.421        100               24                0.191        0                           N/A                         55192232                    N/A                         
GPU 2     N/A          N/A          100               22                N/A          N/A                         0                           N/A                         N/A                         
GPU 1     0.482        N/A          100               11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.794        N/A          100               24                N/A          N/A                         0                           N/A                         135225655                   
GPU 2     0.739        0.385        100               22                0.178        0                           N/A                         67539798                    152781476                   
GPU 1     N/A          0.231        100               11                0.079        0                           0                           48758588                    115963699                   
GPU 0     0.461        0.229        100               11                0.079        0                           0                           37944315                    88538470                    
GPU 3     N/A          0.330        100               24                0.157        506621450                   N/A                         47988555                    N/A                         
GPU 2     N/A          N/A          100               19                N/A          N/A                         5203                        N/A                         N/A                         
GPU 1     0.460        N/A          100               11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.690        N/A          100               17                N/A          N/A                         0                           N/A                         112962751                   
GPU 2     0.487        0.224        100               19                0.112        8466765651                  N/A                         44737347                    85187951                    
GPU 1     N/A          0.229        100               11                0.083        0                           5206                        37744482                    106803870                   
GPU 0     0.472        0.231        100               11                0.082        0                           1011659925                  54799134                    112260490                   
GPU 3     N/A          0.208        100               17                0.102        7948977162                  N/A                         27960820                    N/A                         
GPU 2     N/A          N/A          100               19                N/A          N/A                         8466708355                  N/A                         N/A                         
GPU 1     0.476        N/A          100               11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.482        N/A          100               17                N/A          N/A                         N/A                         N/A                         58945699                    
GPU 2     0.715        0.386        100               19                0.180        0                           682483992                   61144159                    134050615                   
GPU 1     N/A          0.205        100               11                0.093        8464286369                  8464296784                  41209671                    97301481                    
GPU 0     0.398        0.206        100               11                0.094        8453487859                  7441709105                  40990579                    83447707                    
GPU 3     N/A          0.266        100               17                0.104        682385760                   5205                        55152274                    N/A                         
GPU 2     N/A          N/A          100               22                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.393        N/A          100               11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.504        N/A          100               11                N/A          N/A                         N/A                         N/A                         115645897                   
GPU 2     0.738        0.389        100               22                0.173        2639049628                  1958194074                  78840553                    162293731                   
GPU 1     N/A          0.231        100               11                0.082        0                           0                           54104352                    124950585                   
GPU 0     0.471        0.229        100               10                0.080        0                           0                           43226519                    95563210                    
GPU 3     N/A          0.225        100               11                0.079        1963191666                  83327                       50886952                    N/A                         
GPU 2     N/A          N/A          100               22                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.477        N/A          100               14                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.466        N/A          100               11                N/A          N/A                         N/A                         N/A                         113252244                   
GPU 2     0.786        0.406        100               22                0.185        0                           0                           66376667                    153007367                   
GPU 1     N/A          0.324        100               14                0.136        83305                       2645151535                  59735459                    132971663                   
GPU 0     0.454        0.234        100               10                0.075        0                           0                           45103507                    94464712                    
GPU 3     N/A          0.331        99                11                0.126        0                           0                           165484639                   N/A                         
GPU 2     N/A          N/A          100               24                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.610        N/A          100               14                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.621        N/A          99                13                N/A          N/A                         N/A                         N/A                         2363484549                  
GPU 2     0.787        0.411        100               24                0.187        0                           0                           64505676                    152280381                   
GPU 1     N/A          0.394        100               14                0.171        0                           0                           70821739                    151863509                   
GPU 0     0.454        0.217        100               10                0.078        0                           0                           45432584                    99134158                    
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.476        N/A          99                13                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.787        0.411        100               24                0.187        0                           0                           64505676                    152280381                   
GPU 1     N/A          0.394        100               14                0.171        0                           0                           N/A                         151863509                   
GPU 0     N/A          0.217        100               10                0.078        0                           0                           N/A                         99134158                    
GPU 3     0.476        N/A          99                13                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.797        0.420        100               24                0.192        0                           0                           63861762                    147224726                   
GPU 1     N/A          0.368        100               22                0.173        0                           0                           N/A                         146766141                   
GPU 0     N/A          0.246        100               10                0.084        0                           0                           N/A                         112334948                   
GPU 3     N/A          0.244        100               13                0.081        0                           0                           42797770                    N/A                         
GPU 2     N/A          N/A          100               20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.724        N/A          100               22                N/A          N/A                         N/A                         66887496                    N/A                         
GPU 0     0.483        N/A          100               10                N/A          N/A                         N/A                         55108790                    N/A                         
GPU 3     0.471        0.244        100               10                0.081        N/A                         0                           42797770                    109702486                   
GPU 2     N/A          N/A          100               20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               22                N/A          N/A                         5193                        N/A                         154847168                   
GPU 0     N/A          N/A          100               10                N/A          N/A                         0                           N/A                         N/A                         
GPU 3     N/A          N/A          100               10                0.079        1011395824                  N/A                         N/A                         N/A                         
GPU 2     0.596        0.275        100               20                0.128        N/A                         510188578                   50569935                    101150250                   
GPU 1     0.740        0.386        100               17                0.171        0                           N/A                         73429840                    N/A                         
GPU 0     0.471        0.241        100               10                N/A          N/A                         N/A                         48439686                    99551692                    
GPU 3     0.446        0.207        100               10                N/A          N/A                         1022052273                  57846326                    125595354                   
GPU 2     N/A          N/A          100               20                N/A          1020382347                  N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               17                N/A          N/A                         1023762104                  N/A                         78245850                    
GPU 0     N/A          N/A          100               10                0.080        0                           1011615557                  N/A                         N/A                         
GPU 3     N/A          N/A          100               10                0.042        7445231732                  N/A                         N/A                         N/A                         
GPU 2     0.507        0.234        100               20                0.127        N/A                         7941470032                  38761073                    75384931                    
GPU 1     0.499        0.226        100               17                0.101        1535669191                  N/A                         35449374                    N/A                         
GPU 0     N/A          0.216        100               10                N/A          N/A                         N/A                         N/A                         103016719                   
GPU 3     0.262        N/A          100               8                 N/A          N/A                         7434570787                  N/A                         59236146                    
GPU 2     N/A          N/A          100               17                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.359        100               23                0.181        6929156194                  7441112580                  N/A                         120889802                   
GPU 0     0.385        0.202        100               10                0.089        8464471819                  7451392172                  38060134                    74547665                    
GPU 3     N/A          0.238        100               8                 0.077        0                           N/A                         52727275                    N/A                         
GPU 2     0.667        0.349        100               17                0.144        680860734                   0                           58806213                    122889973                   
GPU 1     0.658        N/A          100               23                N/A          N/A                         N/A                         58445173                    N/A                         
GPU 0     N/A          N/A          100               12                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.458        N/A          100               8                 N/A          N/A                         0                           N/A                         114878504                   
GPU 2     N/A          N/A          100               17                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.368        100               23                0.170        2641589571                  2641563574                  N/A                         157443222                   
GPU 0     0.508        0.247        100               12                0.094        83253                       2643496437                  46762635                    105581467                   
GPU 3     N/A          0.223        100               8                 0.077        0                           N/A                         46656961                    N/A                         
GPU 2     0.621        0.332        100               13                0.126        1962087556                  N/A                         172212660                   2366568177                  
GPU 1     0.727        N/A          100               23                N/A          N/A                         N/A                         78407047                    N/A                         
GPU 0     N/A          N/A          100               12                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.460        N/A          100               10                N/A          N/A                         0                           N/A                         111986083                   
GPU 2     N/A          N/A          98                13                N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          0.414        100               24                0.188        0                           0                           N/A                         157893127                   
GPU 0     0.721        0.350        99                12                0.187        0                           0                           8865736                     27300011                    
GPU 3     N/A          0.232        100               10                0.081        0                           N/A                         51932799                    N/A                         
GPU 2     0.467        0.234        98                13                0.081        0                           N/A                         48255897                    116896557                   
GPU 1     0.795        N/A          100               24                N/A          N/A                         N/A                         68003810                    N/A                         
GPU 0     N/A          N/A          99                24                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.471        N/A          100               10                N/A          N/A                         0                           N/A                         121540534                   
GPU 2     N/A          N/A          98                13                N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          0.422        100               24                0.189        0                           0                           N/A                         153200960                   
GPU 0     0.717        0.350        99                24                0.182        0                           0                           5638163                     23206806                    
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.236        100               10                0.076        0                           N/A                         51799746                    N/A                         
GPU 2     0.467        0.224        98                10                0.079        0                           N/A                         46141992                    115664328                   
GPU 1     0.792        N/A          100               24                N/A          N/A                         N/A                         70615213                    N/A                         
GPU 0     N/A          N/A          99                24                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.456        N/A          100               10                N/A          N/A                         0                           N/A                         118510199                   
GPU 2     N/A          N/A          100               10                N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          0.421        100               22                0.187        0                           0                           N/A                         139159760                   
GPU 0     0.280        0.114        100               24                0.029        5209                        0                           1854535                     3339205                     
GPU 3     N/A          0.217        100               10                0.079        0                           N/A                         50756131                    N/A                         
GPU 2     0.453        0.236        100               10                0.077        0                           0                           54547464                    120478928                   
GPU 1     0.790        N/A          100               22                N/A          N/A                         N/A                         58286946                    N/A                         
GPU 0     N/A          N/A          100               1                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.457        N/A          100               10                N/A          N/A                         0                           N/A                         118380645                   
GPU 2     N/A          N/A          100               10                N/A          N/A                         511971030                   N/A                         N/A                         
GPU 1     N/A          0.323        100               22                0.155        511890486                   0                           N/A                         110027424                   
GPU 0     0.205        0.064        100               1                 0.000        0                           5214                        1178589                     704024                      
GPU 3     N/A          0.246        100               10                0.084        0                           N/A                         53046180                    N/A                         
GPU 2     0.424        0.191        100               4                 0.071        1013271007                  N/A                         51449167                    114475568                   
GPU 1     0.677        N/A          100               22                N/A          N/A                         N/A                         43979726                    N/A                         
GPU 0     N/A          N/A          100               1                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.479        N/A          100               8                 N/A          N/A                         1011751498                  N/A                         118770195                   
GPU 2     N/A          N/A          100               4                 N/A          N/A                         5212                        N/A                         N/A                         
GPU 1     N/A          0.194        100               8                 0.083        0                           10411                       N/A                         58625257                    
GPU 0     0.205        0.064        99                1                 0.000        0                           1014327160                  1183445                     714237                      
GPU 3     N/A          0.142        100               8                 0.044        1013338867                  N/A                         33748970                    N/A                         
GPU 2     0.243        0.069        100               4                 0.000        10690376                    N/A                         17179659                    41953602                    
GPU 1     0.483        N/A          100               8                 N/A          N/A                         N/A                         30270455                    N/A                         
GPU 0     N/A          N/A          99                6                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.351        N/A          100               8                 N/A          N/A                         10661132                    N/A                         83195377                    
GPU 2     N/A          N/A          100               4                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          0.161        100               8                 0.052        2645554757                  83318                       N/A                         1905688853                  
GPU 0     0.410        0.177        99                6                 0.072        83380                       2647542978                  3069454                     10334005                    
GPU 3     N/A          0.069        100               8                 0.000        0                           N/A                         16603530                    N/A                         
GPU 2     0.242        0.069        100               0                 0.000        0                           N/A                         16780835                    41605078                    
GPU 1     0.427        N/A          100               8                 N/A          N/A                         N/A                         136653277                   N/A                         
GPU 0     N/A          N/A          99                6                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.242        N/A          100               0                 N/A          N/A                         0                           N/A                         41342060                    
GPU 2     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          0.073        100               0                 0.001        0                           0                           N/A                         419743297                   
GPU 0     0.866        0.429        69                6                 0.231        0                           0                           6850862                     28793406                    
GPU 3     N/A          0.069        100               0                 0.000        0                           N/A                         16856283                    N/A                         
GPU 2     0.242        0.069        100               0                 0.000        0                           N/A                         16874255                    41880681                    
GPU 1     0.254        N/A          100               0                 N/A          N/A                         N/A                         37684963                    N/A                         
GPU 0     N/A          N/A          69                20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.243        N/A          100               0                 N/A          N/A                         0                           N/A                         41703422                    
GPU 2     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          0.069        100               0                 0.001        0                           0                           N/A                         41464755                    
GPU 0     0.396        0.202        69                20                0.105        0                           0                           114710410                   1869972358                  
GPU 3     N/A          0.069        100               0                 0.000        0                           0                           18107139                    N/A                         
GPU 2     0.243        0.069        100               0                 0.000        0                           N/A                         18032579                    42777863                    
GPU 1     0.242        N/A          100               0                 N/A          N/A                         N/A                         16733953                    N/A                         
GPU 0     N/A          N/A          69                20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.242        N/A          100               0                 N/A          N/A                         N/A                         N/A                         42840877                    
GPU 2     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          0.083        100               6                 0.014        83383                       2647621138                  N/A                         44729985                    
GPU 0     0.619        0.310        96                20                0.170        2644531159                  83286                       32663891                    426525361                   
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.069        100               0                 0.000        0                           0                           16693576                    N/A                         
GPU 2     0.242        0.069        100               0                 0.000        0                           N/A                         16879355                    41890827                    
GPU 1     0.273        N/A          100               6                 N/A          N/A                         N/A                         18417309                    N/A                         
GPU 0     N/A          N/A          96                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.242        N/A          100               0                 N/A          N/A                         N/A                         N/A                         41567110                    
GPU 2     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          0.174        100               6                 0.072        0                           682471197                   N/A                         55566146                    
GPU 0     0.652        0.342        96                21                0.156        682160113                   0                           35810855                    77689936                    
