#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 2     0.205        0.064        100               0                 0.000        N/A                         N/A                         1751366                     1131090                     
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         1475496                     
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           2643602                     N/A                         
GPU 3     0.734        0.354        85                21                0.193        N/A                         0                           5863340                     23531401                    
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.205        0.064        100               0                 0.000        0                           N/A                         1986445                     N/A                         
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         2127396                     
GPU 3     N/A          N/A          85                21                N/A          2644234091                  N/A                         N/A                         N/A                         
GPU 2     0.205        0.064        100               0                 0.000        N/A                         N/A                         1214344                     1031932                     
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         844519                      
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           1240871                     N/A                         
GPU 3     0.775        0.380        85                21                0.207        N/A                         83276                       6323826                     26195737                    
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.205        0.064        100               0                 0.000        0                           N/A                         1324123                     N/A                         
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         761206                      
GPU 3     N/A          N/A          97                28                N/A          0                           N/A                         N/A                         29252546                    
GPU 2     0.390        0.171        99                18                0.071        N/A                         N/A                         2833359                     10166760                    
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         995810                      
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           1235715                     N/A                         
GPU 3     0.863        0.429        97                28                0.231        N/A                         0                           6915372                     N/A                         
GPU 2     N/A          N/A          99                18                N/A          83334                       2646050435                  N/A                         N/A                         
GPU 1     0.205        0.064        100               0                 0.000        0                           N/A                         1475468                     N/A                         
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         761242                      
GPU 3     N/A          N/A          97                28                N/A          682080811                   N/A                         N/A                         10386674                    
GPU 2     0.731        0.352        99                18                0.191        N/A                         N/A                         5731332                     23336569                    
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         828523                      
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           1632134                     N/A                         
GPU 3     0.431        0.190        97                28                0.078        N/A                         0                           3200302                     N/A                         
GPU 2     N/A          N/A          99                18                N/A          0                           0                           N/A                         N/A                         
GPU 1     0.205        0.064        100               0                 0.000        0                           N/A                         1299043                     N/A                         
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         1048111                     
GPU 3     N/A          N/A          91                4                 N/A          1963225172                  N/A                         N/A                         2253749291                  
GPU 2     0.711        0.352        99                26                0.185        N/A                         N/A                         5716776                     23278047                    
GPU 1     N/A          N/A          100               0                 N/A          N/A                         2647720042                  N/A                         9683316                     
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           1204382                     N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.161        0.052        91                4                 0.002        N/A                         83328                       135976162                   N/A                         
GPU 2     N/A          N/A          99                26                N/A          0                           681830911                   N/A                         N/A                         
GPU 1     0.372        0.154        99                17                0.065        83387                       N/A                         3497042                     N/A                         
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         729928                      
GPU 3     N/A          N/A          91                4                 N/A          0                           N/A                         N/A                         714263                      
GPU 2     0.851        0.418        99                26                0.447        N/A                         N/A                         13164378                    55134288                    
GPU 1     N/A          N/A          99                17                N/A          N/A                         0                           N/A                         23706992                    
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           1204099                     N/A                         
GPU 3     0.205        0.064        91                4                 0.000        N/A                         0                           1199127                     N/A                         
GPU 2     N/A          N/A          99                26                N/A          2643552825                  1961523564                  N/A                         N/A                         
GPU 1     0.713        0.354        99                17                0.186        0                           N/A                         5873377                     N/A                         
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         724544                      
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.428        0.192        91                19                0.088        N/A                         N/A                         83065239                    N/A                         
GPU 1     N/A          N/A          99                17                N/A          N/A                         682290369                   N/A                         N/A                         
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           1198675                     N/A                         
GPU 3     0.205        0.064        100               0                 0.000        0                           0                           1204486                     729991                      
GPU 2     N/A          N/A          91                19                N/A          2645605209                  83320                       N/A                         1343947762                  
GPU 1     0.729        0.355        98                26                0.191        0                           N/A                         5824690                     22835492                    
GPU 0     N/A          N/A          99                9                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.188        0.060        91                19                0.001        N/A                         N/A                         58432549                    N/A                         
GPU 1     N/A          N/A          98                26                N/A          N/A                         1956803410                  N/A                         N/A                         
GPU 0     0.535        0.250        99                9                 0.123        83219                       2642390884                  6439096                     18110608                    
GPU 3     0.205        0.064        100               0                 0.000        0                           0                           2909455                     2221197                     
GPU 2     N/A          N/A          91                19                N/A          5212                        0                           N/A                         923417742                   
GPU 1     0.820        0.401        98                26                0.214        2637208832                  N/A                         8621925                     28959496                    
GPU 0     N/A          N/A          99                9                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     0.205        0.064        100               0                 0.000        N/A                         N/A                         3006180                     2567467                     
GPU 1     N/A          N/A          98                26                N/A          N/A                         0                           N/A                         27665087                    
GPU 0     0.727        0.354        99                9                 0.190        0                           0                           10164151                    27609929                    
GPU 3     0.205        0.064        100               0                 0.000        N/A                         0                           1626751                     1152282                     
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.857        0.422        84                20                0.223        0                           N/A                         6974741                     N/A                         
GPU 0     N/A          N/A          99                26                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 2     0.205        0.064        100               0                 0.000        N/A                         0                           6247728                     5207298                     
GPU 1     N/A          N/A          84                20                N/A          N/A                         83327                       N/A                         2271886127                  
GPU 0     0.787        0.396        99                26                N/A          83247                       2643312756                  10520451                    29017089                    
GPU 3     0.205        0.064        100               0                 N/A          N/A                         0                           7059522                     6007106                     
GPU 2     N/A          N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 1     0.427        0.205        84                20                0.104        2645831912                  N/A                         144676600                   N/A                         
GPU 0     N/A          N/A          99                26                0.233        N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 2     0.205        0.064        100               0                 0.000        N/A                         0                           2012164                     1412685                     
GPU 1     N/A          N/A          84                0                 N/A          N/A                         0                           N/A                         1490139                     
GPU 0     0.867        0.427        99                26                N/A          0                           0                           7864810                     29990107                    
GPU 3     0.205        0.064        100               0                 N/A          N/A                         0                           2720441                     2198075                     
GPU 2     N/A          N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 1     0.205        0.064        100               0                 0.000        0                           N/A                         2016377                     N/A                         
GPU 0     N/A          N/A          87                24                0.148        N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 2     0.205        0.064        100               0                 0.000        N/A                         0                           1219696                     734945                      
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         744090                      
GPU 0     0.558        0.288        87                24                N/A          0                           0                           139507046                   2270217321                  
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.205        0.064        100               0                 N/A          N/A                         0                           1178497                     703969                      
GPU 2     N/A          N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 1     0.205        0.064        100               0                 0.000        0                           N/A                         1217602                     N/A                         
GPU 0     N/A          N/A          87                24                0.194        N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.357        0.149        99                5                 0.060        N/A                         2647794476                  3090605                     N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         3323341507                  N/A                         N/A                         
GPU 0     0.714        0.353        87                24                0.194        3324243420                  83221                       8020452                     32055802                    
GPU 3     0.205        0.064        100               0                 0.000        0                           0                           1167827                     682970                      
GPU 2     0.745        0.371        99                5                 0.211        2643184479                  2643168871                  6742538                     32349619                    
GPU 1     0.644        0.312        96                20                0.168        5178858278                  1921482431                  6034688                     26712669                    
GPU 0     0.205        0.064        98                11                0.000        1963474396                  83339                       2869997                     2343918                     
GPU 3     0.443        0.200        100               0                 0.098        83395                       2648004746                  3638149                     15897358                    
GPU 2     N/A          N/A          99                5                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          96                20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          98                11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          80                17                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.298        0.115        98                14                0.037        2645695511                  93738                       2213265                     5754489                     
GPU 1     0.205        0.064        96                20                0.000        0                           0                           985384                      391025                      
GPU 0     0.205        0.064        98                11                0.000        0                           0                           829011                      344117                      
GPU 3     N/A          N/A          80                17                N/A          88264                       N/A                         N/A                         N/A                         
GPU 2     0.298        N/A          98                14                N/A          2645695511                  93738                       N/A                         N/A                         
GPU 1     0.205        0.064        96                20                0.000        0                           N/A                         985384                      N/A                         
GPU 0     0.205        0.064        100               11                0.000        0                           N/A                         829011                      344117                      
GPU 3     0.567        0.279        80                17                0.164        N/A                         2637750703                  13790070                    35290326                    
GPU 2     N/A          0.064        98                14                0.000        N/A                         N/A                         2553510                     2105343                     
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         688226                      
GPU 0     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 3     N/A          N/A          80                17                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.205        N/A          98                14                N/A          0                           0                           N/A                         2105343                     
GPU 1     0.205        0.064        100               0                 0.000        0                           N/A                         1162685                     688226                      
GPU 0     0.205        0.064        100               0                 0.000        0                           N/A                         6085786                     4954153                     
GPU 3     0.498        0.243        80                22                0.134        0                           0                           12479846                    26202477                    
GPU 2     N/A          0.064        100               0                 0.000        N/A                         N/A                         881157                      N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 3     0.726        0.354        88                22                0.187        0                           0                           5339791                     22417782                    
GPU 2     0.205        N/A          100               0                 N/A          0                           0                           N/A                         479683                      
GPU 1     0.205        0.064        100               0                 0.000        0                           N/A                         6124894                     5056296                     
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         17073238                    
GPU 3     N/A          N/A          88                22                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.485        0.220        100               0                 0.096        N/A                         N/A                         8591902                     N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           995830                      N/A                         
GPU 3     0.797        0.391        88                22                0.214        N/A                         77954                       7717505                     28515794                    
GPU 2     N/A          N/A          100               0                 N/A          72485                       2454998509                  N/A                         N/A                         
GPU 1     0.205        0.064        100               0                 0.000        0                           N/A                         19076922                    N/A                         
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         594370                      
GPU 3     N/A          N/A          97                28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.709        0.347        98                19                0.179        N/A                         N/A                         25519738                    N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           1287658                     N/A                         
GPU 3     0.854        0.425        97                28                0.228        0                           0                           13235467                    35462730                    
GPU 2     N/A          N/A          98                19                N/A          0                           0                           N/A                         41080427                    
GPU 1     0.205        0.064        100               0                 0.000        0                           N/A                         1950410                     1507135                     
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         839323                      
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          97                28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.714        0.346        98                19                0.189        N/A                         N/A                         5688731                     N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           985413                      N/A                         
GPU 3     N/A          0.138        97                28                0.045        682771061                   N/A                         17856079                    N/A                         
GPU 2     0.714        0.346        98                19                0.189        N/A                         N/A                         5688731                     22994342                    
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         573381                      
GPU 0     0.205        N/A          100               0                 0.000        0                           0                           985413                      N/A                         
GPU 3     N/A          N/A          65                2                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          98                26                N/A          2645133481                  N/A                         N/A                         N/A                         
GPU 1     N/A          0.198        100               0                 0.086        83275                       N/A                         N/A                         N/A                         
GPU 0     0.205        0.064        100               0                 0.000        0                           0                           2601884                     2158677                     
GPU 3     0.054        0.018        65                2                 0.002        1963461072                  88547                       140374088                   2257908093                  
GPU 2     0.833        0.410        98                26                0.221        N/A                         1962698935                  7580581                     28093967                    
GPU 1     0.444        N/A          99                18                N/A          N/A                         2644181682                  4064881                     12048911                    
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.018        65                2                 0.002        1963461072                  N/A                         140374088                   N/A                         
GPU 2     0.859        0.428        98                26                0.229        N/A                         N/A                         7580581                     28093967                    
GPU 1     N/A          N/A          99                18                N/A          N/A                         2644181682                  8129410                     12048911                    
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           4457814                     N/A                         
GPU 3     0.205        N/A          65                2                 N/A          N/A                         0                           N/A                         2340823                     
GPU 2     N/A          N/A          98                26                N/A          0                           0                           N/A                         32053980                    
GPU 1     0.718        0.350        99                18                0.189        0                           N/A                         N/A                         25594128                    
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         3785231                     
GPU 3     N/A          0.064        100               0                 0.000        N/A                         N/A                         2856951                     N/A                         
GPU 2     0.330        0.142        83                17                0.060        N/A                         N/A                         93922979                    1456261920                  
GPU 1     N/A          N/A          99                18                N/A          N/A                         680998495                   10463631                    27800840                    
GPU 0     0.205        N/A          99                0                 N/A          N/A                         0                           5954564                     N/A                         
GPU 3     0.205        N/A          100               0                 N/A          0                           0                           N/A                         1642110                     
GPU 2     N/A          N/A          83                17                N/A          2646067581                  83334                       N/A                         N/A                         
GPU 1     0.714        0.351        98                27                0.184        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.064        99                11                0.000        0                           N/A                         N/A                         5038477                     
GPU 3     N/A          0.064        100               0                 0.000        N/A                         N/A                         2059154                     N/A                         
GPU 2     0.152        0.049        83                17                0.001        N/A                         N/A                         49560915                    809184163                   
GPU 1     N/A          N/A          98                27                N/A          N/A                         1920110344                  6453407                     26429938                    
GPU 0     0.603        N/A          99                11                N/A          N/A                         2642236213                  5247681                     N/A                         
GPU 3     0.205        N/A          100               0                 N/A          0                           0                           N/A                         4124480                     
GPU 2     N/A          N/A          83                17                N/A          0                           0                           N/A                         N/A                         
GPU 1     0.845        0.412        98                27                0.216        2587729883                  N/A                         N/A                         N/A                         
GPU 0     N/A          0.287        99                11                0.150        83213                       N/A                         N/A                         20085773                    
GPU 3     N/A          0.064        100               0                 0.000        0                           N/A                         5087901                     N/A                         
GPU 2     0.205        N/A          91                0                 0.000        N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          98                27                N/A          N/A                         N/A                         8141312                     N/A                         
GPU 0     0.718        N/A          99                11                N/A          N/A                         0                           5913760                     N/A                         
GPU 3     0.205        0.064        100               0                 0.000        0                           0                           1465090                     1037555                     
GPU 2     N/A          N/A          91                0                 N/A          0                           0                           N/A                         1084319                     
GPU 1     0.866        0.431        91                18                0.237        0                           N/A                         N/A                         30597590                    
GPU 0     N/A          0.352        98                26                0.185        0                           N/A                         N/A                         22911923                    
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.205        0.064        91                0                 0.000        N/A                         N/A                         1876879                     N/A                         
GPU 1     N/A          N/A          91                18                N/A          N/A                         83277                       137403152                   N/A                         
GPU 0     0.805        N/A          98                26                N/A          N/A                         2638334949                  6294164                     N/A                         
GPU 3     0.205        0.064        100               0                 0.000        0                           0                           1110030                     682694                      
GPU 2     0.205        0.064        91                0                 0.000        0                           0                           3613328                     1345096                     
GPU 1     N/A          0.157        91                18                0.065        2644272896                  83277                       N/A                         2259992728                  
GPU 0     0.870        0.404        98                26                0.212        83091                       0                           6637822                     26080274                    
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.205        0.064        100               0                 0.000        0                           0                           3194807                     2543337                     
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         2982429                     
GPU 1     0.205        N/A          91                18                N/A          N/A                         0                           1282768                     N/A                         
GPU 0     N/A          0.426        98                26                0.226        0                           N/A                         N/A                         28279728                    
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         860393                      
GPU 0     0.417        N/A          79                22                N/A          N/A                         0                           142457881                   N/A                         
GPU 3     N/A          N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     0.205        0.064        100               0                 0.000        N/A                         N/A                         2893527                     2424307                     
GPU 1     0.205        N/A          100               0                 N/A          N/A                         0                           3977204                     3279631                     
GPU 0     N/A          0.217        79                22                0.114        0                           N/A                         N/A                         2272873468                  
GPU 3     0.205        0.064        100               0                 0.000        N/A                         0                           2440296                     1835436                     
GPU 2     N/A          N/A          99                0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     0.743        N/A          79                22                N/A          N/A                         83303                       6940248                     N/A                         
GPU 3     N/A          N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
