,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
3909,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1736568.0,1262010.0
3913,GPU 1,0.205,,100,0,,,,,
3917,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,3682103.0,3030811.0
3921,GPU 1,0.205,,100,0,,,,,
3925,GPU 1,0.43,0.185,99,17,0.079,83197.0,2641729041.0,8683774.0,13732843.0
3929,GPU 1,0.43,,99,17,,,,,
3933,GPU 1,0.674,0.315,99,17,0.169,0.0,0.0,5211959.0,17978916.0
3937,GPU 1,0.674,,99,17,,,,,
3941,GPU 1,0.681,0.319,99,25,0.169,0.0,682470763.0,7539329.0,19827188.0
3945,GPU 1,0.681,,98,25,,,,,
3951,GPU 1,0.823,0.39,98,25,0.206,2645253335.0,1962786690.0,6263598.0,21498251.0
3955,GPU 1,0.823,,98,25,,,,,
3959,GPU 1,0.852,0.409,98,16,0.22,0.0,0.0,8685846.0,25136393.0
3963,GPU 1,0.852,,81,16,,,,,
3967,GPU 1,0.278,0.121,81,16,0.051,2641581148.0,83193.0,143040842.0,2259956916.0
3971,GPU 1,0.278,,81,16,,,,,
3975,GPU 1,0.205,0.064,81,0,0.0,0.0,0.0,21148604.0,18150466.0
3979,GPU 1,0.205,,100,0,,,,,
3983,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1672842.0,1151707.0
3987,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,,1151707.0
3991,GPU 1,0.458,,100,0,,,2638171710.0,4019299.0,
3995,GPU 1,0.458,0.207,98,20,0.101,77893.0,,,17022305.0
3999,GPU 1,0.74,,98,20,,,2644904519.0,6918723.0,31850074.0
4003,GPU 1,0.74,0.365,98,20,0.206,3327275964.0,,,
4009,GPU 1,0.205,,98,0,,,83368.0,1203630.0,833683.0
4013,GPU 1,0.205,0.064,100,0,0.0,1964173158.0,83368.0,1121016.0,833683.0
4017,GPU 1,0.205,0.064,100,0,0.0,0.0,,,651753.0
4021,GPU 1,0.205,,100,0,,,0.0,3487987.0,
4025,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,,2815415.0
4029,GPU 1,0.205,,100,0,,,,1774254.0,
4033,GPU 1,0.205,0.064,100,0,0.0,0.0,,,1330691.0
4037,GPU 1,0.205,,100,0,,,0.0,7340756.0,
4041,GPU 1,0.205,0.064,100,0,0.0,0.0,,,
4045,GPU 1,0.205,,100,0,,,0.0,1688304.0,1208909.0
4049,GPU 1,0.205,0.064,100,0,0.0,0.0,,,
4053,GPU 1,0.397,,100,0,,,2643798033.0,3294098.0,10501566.0
4057,GPU 1,0.397,0.173,99,18,0.071,83263.0,,,
4061,GPU 1,0.731,,99,18,,,0.0,7943719.0,25569823.0
4067,GPU 1,0.731,0.355,99,18,0.191,0.0,,,
4071,GPU 1,0.717,,99,27,,,682154905.0,6500232.0,23903577.0
4075,GPU 1,0.717,0.352,99,27,0.19,0.0,,,
4079,GPU 1,0.837,,99,27,,,1961976990.0,6401518.0,26402361.0
4083,GPU 1,0.837,0.408,99,27,0.218,2644155086.0,,,
4087,GPU 1,0.867,,99,19,,,0.0,6736466.0,28513926.0
4091,GPU 1,0.867,0.431,90,19,0.23,0.0,,,
4095,GPU 1,0.396,,90,19,,,83332.0,137992905.0,2263677390.0
4099,GPU 1,0.396,0.181,90,19,0.081,2645979456.0,,,
4103,GPU 1,0.205,,90,0,,,0.0,1209575.0,729916.0
4107,GPU 1,0.205,0.064,100,0,0.0,0.0,,,
4111,GPU 1,0.205,,100,0,,,0.0,1229430.0,754188.0
4115,GPU 1,0.205,0.064,100,0,0.0,0.0,,,
4119,GPU 1,0.457,,100,0,,,2644507633.0,4825363.0,
4125,GPU 1,0.457,0.207,98,19,0.101,83285.0,,,17797108.0
4129,GPU 1,0.74,,98,19,,,2644519503.0,7115527.0,31835090.0
4133,GPU 1,0.74,0.365,98,19,0.206,3326792959.0,,,
4137,GPU 1,0.205,,98,19,,,93785.0,3397125.0,2870884.0
4141,GPU 1,0.205,0.064,100,0,0.0,1964096328.0,,,
4145,GPU 1,0.205,,100,0,,,0.0,6271765.0,5270785.0
4149,GPU 1,0.205,,100,0,,,,,
4153,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1980766.0,1454299.0
4157,GPU 1,0.205,,100,0,,,,,
4161,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1178328.0,698654.0
4165,GPU 1,0.205,,100,0,,,,,
4169,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1194198.0,719648.0
4173,GPU 1,0.205,,100,0,,,,,
4177,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1193469.0,708785.0
4183,GPU 1,0.205,,100,0,,,,,
4187,GPU 1,0.395,0.173,99,18,0.071,83306.0,2645150206.0,3983079.0,11157829.0
4191,GPU 1,0.395,,99,18,,,,,
4195,GPU 1,0.73,0.353,99,18,0.191,0.0,0.0,5805767.0,23467577.0
4199,GPU 1,0.73,,99,18,,,,,
4203,GPU 1,0.711,0.35,99,27,0.186,0.0,682345866.0,6283264.0,24024246.0
4207,GPU 1,0.711,,99,27,,,,,
4211,GPU 1,0.839,0.41,99,27,0.221,2645204090.0,1962756534.0,6680044.0,26923236.0
4215,GPU 1,0.839,,99,27,,,,,
4219,GPU 1,0.869,0.431,91,19,0.232,0.0,0.0,6884188.0,28926081.0
4223,GPU 1,0.869,,91,19,,,,,
4227,GPU 1,0.402,,91,19,,,88559.0,138058416.0,2264341398.0
4231,GPU 1,0.402,0.182,91,19,0.082,2646552024.0,,,
4235,GPU 1,0.205,,100,0,,,0.0,1804365.0,1335021.0
4241,GPU 1,0.205,0.064,100,0,0.0,0.0,,,
4245,GPU 1,0.205,,100,0,,,0.0,3257854.0,2580220.0
4249,GPU 1,0.205,0.064,100,0,0.0,0.0,,,2580220.0
4253,GPU 1,0.353,0.148,97,19,0.059,78071.0,2644216961.0,9415451.0,
4257,GPU 1,0.353,,97,19,,,,,17337131.0
4261,GPU 1,0.749,0.373,97,19,0.213,2644761493.0,2644761493.0,7464960.0,
4265,GPU 1,0.749,,97,19,,,,,33227922.0
4269,GPU 1,0.297,0.114,100,1,0.036,2646482864.0,83347.0,4703936.0,
4273,GPU 1,0.297,,100,1,,,,,8100356.0
4277,GPU 1,0.205,0.064,100,1,0.0,0.0,0.0,2826384.0,
4281,GPU 1,0.205,,100,1,,,,,2302253.0
4285,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1590322.0,
4289,GPU 1,0.205,,100,0,,,,,1121381.0
4293,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1668516.0,1188817.0
4299,GPU 1,0.205,,100,0,,,,,
4303,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,2537433.0,1986269.0
4307,GPU 1,0.205,,100,0,,,,,
4311,GPU 1,0.265,0.1,100,0,0.025,83356.0,2646739208.0,2448586.0,4933640.0
4315,GPU 1,0.265,,100,0,,,,,
4319,GPU 1,0.725,0.354,99,15,0.19,0.0,0.0,6851246.0,23828383.0
4323,GPU 1,0.725,,99,15,,,0.0,,23828383.0
4327,GPU 1,0.721,0.35,99,15,0.186,0.0,682643014.0,6187002.0,
4331,GPU 1,0.721,,98,15,,,682643014.0,6187002.0,23659555.0
4335,GPU 1,0.721,0.387,98,26,0.209,2644948898.0,,,
4339,GPU 1,0.789,,98,26,,,1962549042.0,8714943.0,28060660.0
4343,GPU 1,0.789,0.429,98,26,0.229,0.0,,,
4347,GPU 1,0.862,,81,26,,,0.0,10595500.0,33394560.0
4351,GPU 1,0.862,0.271,81,23,0.143,2645196765.0,,,
4357,GPU 1,0.56,,81,23,,,93720.0,107237425.0,1645086458.0
4361,GPU 1,0.56,0.053,81,23,0.001,0.0,,,
4365,GPU 1,0.165,,94,23,,,0.0,38564783.0,617643417.0
4369,GPU 1,0.205,0.064,94,0,0.0,0.0,0.0,1183478.0,
4373,GPU 1,0.205,,94,0,,,,,703830.0
4377,GPU 1,0.357,0.149,94,0,0.06,83371.0,2647230956.0,3043057.0,11437520.0
4381,GPU 1,0.357,,98,0,,,2647230956.0,3043057.0,11437520.0
4385,GPU 1,0.357,0.379,98,19,0.218,2645587108.0,,,
4389,GPU 1,0.762,,98,19,,,2645587108.0,7274605.0,33404863.0
4393,GPU 1,0.762,0.108,98,19,0.03,2646424806.0,,,
4397,GPU 1,0.284,,100,19,,,88555.0,2984824.0,6115504.0
4401,GPU 1,0.284,0.064,100,0,0.0,0.0,,,
4405,GPU 1,0.205,,100,0,,,0.0,1809434.0,1293198.0
4409,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1230447.0,
4415,GPU 1,0.205,,100,0,,,,,750781.0
