,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
4196,GPU 0,0.205,,100,0,,,,,
4200,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,1610448.0,1031937.0
4204,GPU 0,0.205,,98,10,,,,,
4208,GPU 0,0.563,0.266,98,10,0.136,83294.0,2644770310.0,4716538.0,17575092.0
4212,GPU 0,0.563,,98,10,,,,,
4216,GPU 0,0.716,0.349,98,10,0.182,0.0,0.0,5668128.0,22916918.0
4220,GPU 0,0.716,,99,26,,,,,
4224,GPU 0,0.798,0.399,99,26,0.211,88512.0,2645144811.0,6430149.0,26069439.0
4228,GPU 0,0.798,0.399,99,26,,,,,26069439.0
4232,GPU 0,0.865,,99,26,0.229,0.0,0.0,8955607.0,
4236,GPU 0,0.865,0.427,65,18,,,,,31269258.0
4242,GPU 0,0.236,,65,18,0.061,0.0,0.0,138360500.0,
4246,GPU 0,0.236,0.125,65,18,,,,,2255992994.0
4250,GPU 0,0.729,,65,18,,,83002.0,13057389.0,
4254,GPU 0,0.729,0.366,98,17,0.202,2635528078.0,,,38964662.0
4258,GPU 0,0.394,,98,17,,,93759.0,3396159.0,
4262,GPU 0,0.394,0.171,98,17,0.071,2646274884.0,,,11516730.0
4266,GPU 0,0.205,,98,17,,,0.0,2137740.0,
4270,GPU 0,0.205,0.064,100,0,0.0,0.0,,,1663266.0
4274,GPU 0,0.205,,100,0,,,0.0,2236979.0,
4278,GPU 0,0.205,0.064,100,0,0.0,0.0,,,1752039.0
4282,GPU 0,0.205,,100,0,,,0.0,2549491.0,
4286,GPU 0,0.205,0.064,100,0,0.0,0.0,,,1970772.0
4290,GPU 0,0.205,,100,0,,,0.0,2329986.0,
4294,GPU 0,0.205,0.064,100,0,0.0,0.0,,,1850436.0
4300,GPU 0,0.205,,100,0,,,0.0,3112647.0,
4304,GPU 0,0.205,0.064,100,0,0.0,0.0,,,2554769.0
4308,GPU 0,0.205,,100,0,,,0.0,2148466.0,
4312,GPU 0,0.205,0.064,100,0,0.0,0.0,,,1668712.0
4316,GPU 0,0.205,0.064,100,0,,,0.0,2142896.0,1673649.0
4320,GPU 0,0.205,,100,0,0.0,0.0,,,
4324,GPU 0,0.205,0.064,100,0,,,0.0,2799902.0,2273291.0
4328,GPU 0,0.205,,100,0,,,,,
4332,GPU 0,0.205,0.064,100,7,0.0,0.0,,,1636476.0
4336,GPU 0,0.205,,99,7,,,0.0,2110741.0,
4340,GPU 0,0.205,0.192,99,7,0.085,83313.0,,,14397531.0
4344,GPU 0,0.439,,99,7,,,2645375830.0,6821253.0,
4348,GPU 0,0.439,0.348,99,25,0.185,0.0,,,26260339.0
4352,GPU 0,0.713,,98,25,,,0.0,8725679.0,
4358,GPU 0,0.713,0.381,98,25,0.204,88489.0,,,29185942.0
4362,GPU 0,0.763,,98,25,,,2644453534.0,11191327.0,
4366,GPU 0,0.763,0.432,98,22,0.227,0.0,,,28681912.0
4370,GPU 0,0.763,,77,22,,,,,
4374,GPU 0,0.448,0.231,77,22,0.121,0.0,0.0,138842867.0,2268485577.0
4378,GPU 0,0.448,,77,22,,,,,
4382,GPU 0,0.448,0.365,77,17,0.202,2640289574.0,,,32502491.0
