#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         1238941                     
GPU 0     0.819        0.413        77                21                0.221        0                           0                           22245134                    267998677                   
GPU 3     N/A          N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     0.205        0.064        100               0                 0.000        N/A                         N/A                         2403458                     1783042                     
GPU 1     0.205        0.064        100               0                 0.000        0                           N/A                         1754299                     N/A                         
GPU 0     N/A          N/A          77                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.205        0.064        100               0                 0.000        N/A                         0                           1793521                     1277362                     
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         5281098364                  N/A                         29537315                    
GPU 0     0.407        0.204        77                21                0.110        0                           0                           122248885                   1969642753                  
GPU 3     N/A          N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     0.423        0.189        99                7                 0.088        N/A                         N/A                         3768020                     15337876                    
GPU 1     0.623        0.302        100               20                0.168        2640681718                  N/A                         6746337                     N/A                         
GPU 0     N/A          N/A          99                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.064        100               0                 0.000        N/A                         0                           1177898                     698399                      
GPU 2     N/A          N/A          99                7                 N/A          83386                       N/A                         N/A                         N/A                         
GPU 1     0.572        N/A          98                20                N/A          N/A                         83308                       4941241                     20061751                    
GPU 0     0.719        0.368        99                17                0.188        5290543166                  166619                      19983923                    56447553                    
GPU 3     0.521        N/A          100               0                 0.130        83288                       N/A                         N/A                         N/A                         
GPU 2     0.772        0.382        99                7                 0.220        N/A                         2645736431                  7457238                     33713798                    
GPU 1     N/A          0.270        98                20                0.139        2645240641                  N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          99                17                0.082        N/A                         N/A                         N/A                         N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.244        100               17                N/A          N/A                         3326898951                  4851543                     20551387                    
GPU 2     N/A          N/A          99                7                 N/A          3328297645                  N/A                         N/A                         N/A                         
GPU 1     0.205        N/A          98                20                N/A          N/A                         0                           3521777                     2854931                     
GPU 0     0.471        0.233        99                17                N/A          0                           0                           41635615                    98028026                    
GPU 3     N/A          N/A          71                17                N/A          N/A                         N/A                         N/A                         31952650                    
GPU 2     N/A          N/A          99                13                N/A          N/A                         88604                       N/A                         N/A                         
GPU 1     N/A          0.064        100               20                0.000        0                           0                           N/A                         2854931                     
GPU 0     0.432        N/A          99                12                N/A          N/A                         0                           41635615                    N/A                         
GPU 3     N/A          0.227        71                17                0.130        81694                       1924725978                  21694920                    N/A                         
GPU 2     0.205        0.064        99                13                0.000        1964737797                  N/A                         3163703                     2668560                     
GPU 1     0.205        N/A          100               0                 N/A          N/A                         N/A                         6047930                     N/A                         
GPU 0     N/A          0.232        100               12                0.103        0                           0                           53397708                    211784008                   
GPU 3     0.593        N/A          71                17                N/A          N/A                         N/A                         N/A                         35101333                    
GPU 2     0.205        0.064        99                13                0.000        N/A                         0                           6387030                     N/A                         
GPU 1     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         5083389                     
GPU 0     0.474        N/A          100               12                N/A          N/A                         0                           57285220                    N/A                         
GPU 3     N/A          0.291        71                23                0.161        0                           0                           11736878                    N/A                         
GPU 2     N/A          N/A          100               13                N/A          0                           N/A                         N/A                         5385961                     
GPU 1     0.205        N/A          100               0                 N/A          N/A                         0                           2268324                     N/A                         
GPU 0     N/A          0.231        100               12                0.082        0                           N/A                         N/A                         115335701                   
GPU 3     0.716        N/A          96                23                N/A          0                           N/A                         N/A                         22726975                    
GPU 2     0.205        0.064        100               0                 0.000        N/A                         0                           1543176                     1063540                     
GPU 1     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     0.437        N/A          100               10                N/A          N/A                         0                           41866522                    N/A                         
GPU 3     N/A          0.351        96                23                N/A          N/A                         0                           5932849                     N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 1     0.205        N/A          100               0                 N/A          N/A                         0                           1911917                     1437845                     
GPU 0     N/A          0.229        100               10                N/A          N/A                         N/A                         N/A                         89918459                    
GPU 3     0.818        0.402        96                23                0.221        2645167344                  N/A                         6737409                     28626180                    
GPU 2     0.536        0.251        100               0                 0.123        83364                       2647003019                  4376658                     16344735                    
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.441        0.208        100               10                0.078        0                           0                           45934876                    104288103                   
GPU 3     N/A          N/A          99                29                N/A          N/A                         83306                       N/A                         N/A                         
GPU 2     N/A          N/A          98                0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.205        0.064        100               0                 0.000        0                           0                           2933120                     2459028                     
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.875        0.428        99                29                0.227        0                           N/A                         6524168                     27153663                    
GPU 2     0.731        0.355        98                21                0.191        0                           N/A                         6107588                     22873518                    
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.474        0.244        100               11                0.082        0                           0                           45529649                    100643118                   
GPU 3     N/A          N/A          99                29                N/A          N/A                         0                           N/A                         N/A                         
GPU 2     N/A          N/A          98                21                N/A          N/A                         2643061778                  N/A                         N/A                         
GPU 1     0.205        0.064        100               0                 0.000        0                           0                           1842805                     1363884                     
GPU 0     N/A          N/A          100               11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.235        0.085        99                29                0.015        2645880563                  N/A                         10312034                    147920406                   
GPU 2     0.715        0.349        98                21                0.186        2643072182                  N/A                         5732984                     22968353                    
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.452        0.226        100               11                0.080        0                           0                           49569533                    105401576                   
GPU 3     N/A          N/A          89                0                 N/A          N/A                         88537                       N/A                         N/A                         
GPU 2     N/A          N/A          98                27                N/A          N/A                         5205                        N/A                         N/A                         
GPU 1     0.525        0.244        100               0                 0.120        83134                       2639723220                  4801036                     16268447                    
GPU 0     N/A          N/A          100               11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.160        0.051        89                0                 0.001        5209                        N/A                         127306341                   2108811464                  
GPU 2     0.857        0.426        98                27                0.228        0                           N/A                         7173231                     29983901                    
GPU 1     N/A          N/A          98                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.466        0.228        100               12                0.081        0                           0                           52599467                    111535655                   
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          89                0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 2     N/A          N/A          98                27                N/A          N/A                         0                           N/A                         N/A                         
GPU 1     0.716        0.351        98                21                0.183        0                           0                           5870576                     22629539                    
GPU 0     N/A          N/A          100               12                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.205        0.064        89                0                 0.000        0                           N/A                         1715396                     1204427                     
GPU 2     0.868        0.425        98                27                0.226        0                           N/A                         7346639                     28725307                    
GPU 1     N/A          N/A          98                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.433        0.235        100               12                0.102        0                           0                           49936500                    141480683                   
GPU 3     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 2     N/A          N/A          78                15                N/A          N/A                         88526                       N/A                         N/A                         
GPU 1     0.719        0.350        98                21                0.187        0                           680996996                   7268359                     23987145                    
GPU 0     N/A          N/A          100               12                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.205        0.064        100               0                 0.000        0                           N/A                         1204381                     724714                      
GPU 2     0.205        0.082        78                15                0.028        2645555111                  N/A                         95588092                    1570662953                  
GPU 1     N/A          N/A          98                27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.465        0.222        99                17                0.079        0                           0                           53994431                    111650296                   
GPU 3     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 2     N/A          N/A          78                15                N/A          N/A                         0                           N/A                         N/A                         
GPU 1     0.848        0.420        98                27                0.228        2642932708                  1961059575                  7303721                     29438574                    
GPU 0     N/A          N/A          99                17                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.205        0.064        100               0                 0.000        0                           N/A                         1188570                     714184                      
GPU 2     0.160        0.051        78                15                0.001        5212                        N/A                         42312428                    686797748                   
GPU 1     N/A          N/A          98                27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.684        0.338        99                17                0.179        83297                       2644886611                  13192259                    39529923                    
GPU 3     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 2     N/A          N/A          94                0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     0.865        0.423        98                27                0.228        0                           0                           7356477                     29420703                    
GPU 0     N/A          N/A          99                17                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.205        0.064        100               0                 0.000        0                           N/A                         1168411                     699005                      
GPU 2     0.205        0.064        94                0                 0.000        0                           N/A                         1240818                     761174                      
GPU 1     N/A          N/A          78                16                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.737        0.356        99                26                0.192        0                           0                           6539475                     24314769                    
GPU 3     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 2     N/A          N/A          94                0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     0.215        0.094        78                16                0.035        2646438949                  88555                       137006020                   2257872350                  
GPU 0     N/A          N/A          99                26                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.205        N/A          100               0                 N/A          N/A                         N/A                         N/A                         730084                      
GPU 2     N/A          N/A          94                0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          0.094        78                16                0.035        2646438949                  N/A                         N/A                         2257872350                  
GPU 0     0.823        N/A          99                26                N/A          N/A                         2644299959                  7250504                     N/A                         
GPU 3     N/A          0.064        100               0                 0.000        0                           0                           1308936                     N/A                         
GPU 2     0.205        0.064        100               0                 0.000        N/A                         N/A                         2716200                     N/A                         
GPU 1     0.205        N/A          78                16                N/A          N/A                         0                           1678819                     N/A                         
GPU 0     0.862        0.418        99                26                0.217        88484                       0                           7404390                     27908975                    
GPU 3     0.205        N/A          100               0                 N/A          N/A                         N/A                         N/A                         1741713                     
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         2069734                     
GPU 1     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         1199157                     
GPU 0     N/A          0.422        83                23                0.227        0                           N/A                         N/A                         28419946                    
GPU 3     N/A          0.064        100               0                 0.000        0                           0                           2330976                     N/A                         
GPU 2     0.205        0.064        100               0                 0.000        N/A                         N/A                         1642663                     N/A                         
GPU 1     0.205        N/A          100               0                 N/A          N/A                         0                           3563294                     N/A                         
GPU 0     0.467        N/A          83                23                N/A          N/A                         0                           142921544                   N/A                         
GPU 3     0.205        N/A          100               0                 N/A          N/A                         N/A                         N/A                         1301068                     
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         1199404                     
GPU 1     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         2939067                     
GPU 0     N/A          0.242        83                23                0.129        0                           N/A                         N/A                         2275935782                  
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.064        100               0                 0.000        0                           0                           1764249                     N/A                         
GPU 2     0.457        0.206        99                8                 0.101        N/A                         N/A                         9877204                     N/A                         
GPU 1     0.664        N/A          100               0                 N/A          N/A                         5277474136                  12558872                    N/A                         
GPU 0     0.719        N/A          83                23                N/A          N/A                         166431                      25193583                    N/A                         
GPU 3     0.205        N/A          100               0                 N/A          N/A                         N/A                         N/A                         5174250                     
GPU 2     N/A          N/A          99                8                 N/A          83395                       2648003061                  N/A                         22219801                    
GPU 1     N/A          0.323        98                19                0.182        2638853931                  N/A                         N/A                         36383334                    
GPU 0     N/A          0.370        99                17                0.188        5284572572                  N/A                         N/A                         60763136                    
GPU 3     N/A          0.064        100               0                 0.000        N/A                         0                           6169498                     N/A                         
GPU 2     0.741        0.366        99                8                 0.206        N/A                         N/A                         7506461                     32439567                    
GPU 1     0.535        N/A          98                19                N/A          N/A                         83226                       5518966                     19142125                    
GPU 0     0.471        N/A          99                17                N/A          N/A                         0                           42782555                    N/A                         
GPU 3     0.520        N/A          100               0                 0.132        83123                       N/A                         N/A                         22095278                    
GPU 2     N/A          N/A          99                8                 N/A          3324738356                  2642888401                  N/A                         N/A                         
GPU 1     N/A          0.249        98                19                0.125        2642638031                  N/A                         N/A                         N/A                         
GPU 0     N/A          0.232        99                17                N/A          N/A                         N/A                         N/A                         100100242                   
GPU 3     N/A          0.244        70                17                N/A          N/A                         3320318296                  12733488                    N/A                         
GPU 2     0.205        0.064        99                12                0.000        N/A                         N/A                         2248823                     1814567                     
GPU 1     0.205        N/A          98                0                 N/A          N/A                         0                           2048884                     1506686                     
GPU 0     N/A          N/A          100               17                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.451        N/A          70                17                N/A          83309                       N/A                         N/A                         30543315                    
GPU 2     N/A          N/A          99                12                N/A          1948768094                  82715                       N/A                         N/A                         
GPU 1     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     0.452        N/A          100               10                N/A          N/A                         0                           47848605                    N/A                         
GPU 3     N/A          0.224        70                17                0.131        N/A                         1962775115                  13678365                    N/A                         
GPU 2     0.205        0.064        99                12                0.000        N/A                         N/A                         1209467                     729850                      
GPU 1     0.205        N/A          100               0                 N/A          N/A                         0                           1214856                     740384                      
GPU 0     N/A          0.234        100               10                0.078        0                           N/A                         N/A                         99290153                    
GPU 3     0.635        N/A          70                17                0.171        0                           N/A                         N/A                         30535207                    
GPU 2     N/A          N/A          99                12                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     0.450        N/A          100               10                0.138        0                           0                           87957566                    N/A                         
GPU 3     N/A          0.310        97                24                0.171        N/A                         0                           5956057                     N/A                         
GPU 2     0.205        0.064        100               0                 0.000        N/A                         N/A                         2090848                     1579867                     
GPU 1     0.205        N/A          100               0                 N/A          N/A                         0                           2080531                     1465236                     
GPU 0     N/A          0.222        100               10                0.138        0                           N/A                         N/A                         189451351                   
GPU 3     0.714        0.350        97                24                0.187        0                           0                           6332095                     23911991                    
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     0.419        N/A          100               12                N/A          N/A                         0                           49788139                    N/A                         
GPU 3     0.714        N/A          97                24                N/A          0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.419        0.210        100               12                0.100        0                           0                           49788139                    214049427                   
GPU 3     0.829        0.406        98                28                0.221        2645618988                  83320                       6504207                     27500977                    
GPU 2     0.575        0.273        98                22                0.139        83346                       2646433220                  4656966                     18226762                    
GPU 1     0.205        0.064        100               0                 0.000        0                           0                           1209042                     729594                      
GPU 0     0.483        0.250        100               12                0.084        0                           0                           45957610                    100881924                   
GPU 3     N/A          N/A          98                28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.723        0.351        98                22                0.187        0                           0                           5201820                     22103830                    
GPU 1     0.205        0.064        100               0                 0.000        0                           0                           3304769                     2804362                     
GPU 0     0.453        0.226        100               10                0.078        0                           0                           46718703                    100822261                   
GPU 3     0.866        0.428        98                28                0.220        0                           0                           6062103                     26726280                    
GPU 2     N/A          N/A          98                22                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          98                28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.724        0.352        98                22                0.189        2644927047                  2644921841                  5726618                     23255275                    
GPU 1     0.205        0.064        100               0                 0.000        0                           0                           841711                      358506                      
GPU 0     0.463        0.225        100               10                0.081        0                           0                           47065186                    104411729                   
GPU 3     0.190        0.062        76                0                 0.005        2643817512                  83263                       22096081                    346923053                   
GPU 2     N/A          N/A          98                27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          76                0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.862        0.427        98                27                0.228        0                           0                           6814905                     29373333                    
GPU 1     0.566        0.268        98                22                0.135        82564                       2621607399                  5222212                     18195178                    
GPU 0     0.442        0.230        100               10                0.075        0                           0                           37990782                    86230482                    
GPU 3     0.121        0.039        76                0                 0.001        0                           0                           115355408                   1908250599                  
GPU 2     N/A          N/A          98                27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          98                22                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          76                0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.870        0.427        98                27                0.223        0                           0                           6417266                     26764445                    
GPU 1     0.715        0.349        98                22                0.182        0                           0                           6185455                     23101737                    
GPU 0     0.448        0.209        100               10                0.083        83321                       2645645056                  38806911                    96965203                    
GPU 3     0.205        0.064        100               0                 0.000        0                           0                           1215025                     730058                      
GPU 2     N/A          N/A          83                14                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          98                22                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.205        0.064        100               0                 0.000        0                           0                           1215025                     730058                      
GPU 2     N/A          N/A          83                14                N/A          N/A                         N/A                         N/A                         2255289389                  
GPU 1     N/A          N/A          98                22                N/A          N/A                         N/A                         N/A                         23735111                    
GPU 0     N/A          N/A          98                10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.205        0.064        100               0                 0.000        N/A                         0                           1203875                     729621                      
GPU 2     N/A          N/A          83                14                N/A          2645691630                  83322                       N/A                         N/A                         
