#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 0     0.000        0.000        0                 0                 0.000        0                           N/A                         N/A                         2836481                     
GPU 3     0.000        0.000        0                 0                 0.000        N/A                         0                           4338211                     3519582                     
GPU 2     N/A          N/A          91                23                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          N/A          0                 0                 N/A          N/A                         0                           N/A                         844691                      
GPU 0     N/A          N/A          0                 0                 N/A          N/A                         0                           1152003                     N/A                         
GPU 3     N/A          N/A          0                 0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     0.781        0.445        91                23                0.175        N/A                         N/A                         15455051                    113427275                   
GPU 1     0.000        0.000        0                 0                 0.000        0                           N/A                         1319179                     N/A                         
GPU 0     0.000        0.000        0                 0                 0.000        0                           N/A                         N/A                         672436                      
GPU 3     0.000        0.000        0                 0                 0.000        N/A                         0                           1939866                     1454899                     
GPU 2     N/A          N/A          92                23                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          N/A          0                 0                 N/A          N/A                         0                           N/A                         881233                      
GPU 0     N/A          N/A          0                 0                 N/A          N/A                         0                           1167957                     N/A                         
GPU 3     N/A          N/A          0                 0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     0.727        0.413        92                23                0.192        N/A                         N/A                         18747376                    165885404                   
GPU 1     0.000        0.000        0                 0                 0.000        0                           N/A                         1371386                     N/A                         
GPU 0     0.000        0.000        0                 0                 0.000        0                           N/A                         N/A                         688260                      
GPU 3     0.000        0.000        0                 0                 0.000        N/A                         0                           1840570                     1366088                     
GPU 2     N/A          N/A          92                23                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          N/A          0                 0                 N/A          N/A                         0                           N/A                         761259                      
GPU 0     N/A          N/A          0                 0                 N/A          N/A                         0                           1533184                     N/A                         
GPU 3     N/A          N/A          0                 0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 2     0.769        0.416        92                23                0.171        N/A                         N/A                         15936852                    118745682                   
GPU 1     0.000        0.000        0                 0                 0.000        0                           N/A                         1240957                     N/A                         
GPU 0     0.000        0.000        0                 0                 N/A          N/A                         N/A                         N/A                         949114                      
GPU 3     0.000        0.000        0                 0                 0.000        N/A                         0                           1970391                     1485612                     
GPU 2     N/A          N/A          93                22                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          N/A          0                 0                 N/A          N/A                         0                           N/A                         767078                      
GPU 0     N/A          N/A          0                 0                 N/A          N/A                         0                           1162720                     N/A                         
GPU 3     N/A          N/A          0                 0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     0.750        0.427        93                22                0.171        N/A                         N/A                         15456353                    114795569                   
GPU 1     0.000        0.000        0                 0                 0.000        0                           N/A                         1242666                     N/A                         
GPU 0     N/A          0.000        0                 0                 0.000        0                           N/A                         N/A                         683033                      
GPU 3     0.000        0.000        0                 0                 0.000        N/A                         0                           1632013                     1152316                     
GPU 2     N/A          N/A          93                22                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          N/A          0                 0                 N/A          N/A                         0                           N/A                         1344129                     
GPU 0     0.000        N/A          0                 0                 N/A          N/A                         0                           1559048                     N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.754        N/A          93                22                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.000        0.000        0                 0                 0.000        0                           0                           1982461                     1344129                     
GPU 0     0.000        0.000        0                 0                 0.000        0                           0                           5265196                     1037627                     
GPU 3     0.000        0.000        0                 0                 0.000        0                           0                           3749876                     3103166                     
GPU 2     N/A          0.415        92                23                0.167        N/A                         N/A                         14690429                    N/A                         
GPU 1     0.000        0.000        0                 0                 0.000        0                           0                           3781218                     3146716                     
GPU 0     0.000        0.000        0                 0                 0.000        0                           0                           6288628                     5323955                     
GPU 3     0.000        0.000        0                 0                 0.000        0                           0                           500577                      3103166                     
GPU 2     N/A          0.415        92                23                0.167        N/A                         N/A                         14690429                    114405573                   
GPU 1     0.000        N/A          0                 0                 N/A          N/A                         0                           3781218                     3863490                     
GPU 0     0.000        N/A          0                 0                 N/A          N/A                         0                           6288628                     N/A                         
GPU 3     0.000        N/A          0                 0                 0.000        0                           0                           1656984                     1198448                     
GPU 2     0.761        0.443        91                23                0.200        N/A                         0                           20803336                    153465617                   
GPU 1     N/A          0.000        0                 0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.000        0                 0                 0.000        0                           N/A                         N/A                         5771187                     
GPU 3     N/A          0.000        0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          91                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.000        N/A          0                 0                 N/A          N/A                         0                           6138017                     5131528                     
GPU 0     0.000        N/A          0                 0                 N/A          N/A                         0                           6918126                     N/A                         
GPU 3     N/A          0.000        0                 0                 N/A          N/A                         0                           N/A                         8942801                     
GPU 2     0.741        N/A          93                22                N/A          0                           0                           N/A                         N/A                         
GPU 1     0.000        N/A          0                 0                 N/A          N/A                         0                           3133572                     5131528                     
GPU 0     0.000        N/A          0                 0                 N/A          N/A                         0                           3321410                     N/A                         
GPU 3     0.000        N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          0.408        93                22                N/A          0                           0                           19266616                    121482676                   
GPU 1     N/A          0.000        0                 0                 0.000        0                           0                           N/A                         2565253                     
GPU 0     0.000        0.000        0                 0                 0.000        0                           0                           1449844                     2726997                     
GPU 3     N/A          0.000        0                 0                 0.000        0                           0                           2909504                     2356803                     
GPU 2     0.759        0.440        93                22                0.197        N/A                         N/A                         20155602                    N/A                         
GPU 1     0.000        N/A          0                 0                 N/A          N/A                         0                           2917957                     N/A                         
GPU 0     N/A          0.000        0                 0                 0.000        0                           N/A                         N/A                         1037838                     
GPU 3     0.000        N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          0.440        92                23                N/A          0                           0                           20155602                    170852372                   
GPU 1     N/A          0.000        0                 0                 0.000        0                           0                           N/A                         3204543                     
GPU 0     0.000        N/A          0                 0                 N/A          N/A                         0                           3483826                     N/A                         
GPU 3     0.000        0.000        0                 0                 0.000        0                           0                           1371071                     3018944                     
GPU 2     N/A          N/A          92                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.000        N/A          0                 0                 N/A          N/A                         N/A                         8697043                     N/A                         
GPU 0     0.000        0.000        0                 0                 0.000        0                           0                           3483826                     3035310                     
GPU 3     0.000        0.000        0                 0                 0.000        0                           0                           3602920                     N/A                         
GPU 2     0.759        0.422        92                23                0.168        0                           0                           19007153                    116445406                   
GPU 1     0.000        0.000        0                 0                 0.000        0                           0                           12879019                    11032940                    
GPU 0     N/A          0.000        0                 0                 0.000        0                           0                           1840605                     1334829                     
GPU 3     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.766        0.414        92                23                0.171        0                           0                           18051747                    122434114                   
GPU 1     0.000        0.000        0                 0                 0.000        0                           0                           12879019                    12164676                    
GPU 0     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         6352132                     
GPU 2     0.722        0.414        92                23                0.171        0                           0                           18051747                    122434114                   
GPU 1     0.000        0.000        0                 0                 0.000        0                           0                           2792530                     12164676                    
GPU 0     0.000        N/A          0                 0                 N/A          N/A                         N/A                         1183449                     N/A                         
GPU 3     0.000        N/A          0                 0                 N/A          N/A                         N/A                         N/A                         8392799                     
GPU 2     N/A          N/A          92                23                N/A          0                           0                           N/A                         161215342                   
GPU 1     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         2577720                     
GPU 0     0.000        0.000        0                 0                 0.000        0                           0                           860334                      891497                      
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.000        0                 0                 0.000        0                           0                           8403224                     N/A                         
GPU 2     N/A          N/A          92                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.000        0.000        1                 0                 0.000        0                           N/A                         3518905                     3727433                     
GPU 0     0.000        0.000        0                 0                 0.000        0                           0                           860334                      1079328                     
GPU 3     0.000        N/A          0                 0                 N/A          N/A                         N/A                         N/A                         6430673                     
GPU 2     N/A          0.426        92                21                0.167        0                           0                           24893496                    119570996                   
GPU 1     N/A          N/A          1                 0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 0     N/A          0.000        0                 0                 0.000        0                           0                           N/A                         677870                      
GPU 3     N/A          0.000        1                 0                 0.000        0                           0                           6503630                     N/A                         
GPU 2     0.763        0.414        92                21                0.171        N/A                         N/A                         N/A                         N/A                         
GPU 1     0.000        0.000        1                 0                 0.000        0                           N/A                         3007831                     29650854                    
GPU 0     0.000        N/A          0                 0                 N/A          N/A                         0                           2023043                     N/A                         
GPU 3     0.000        N/A          1                 0                 N/A          N/A                         N/A                         N/A                         7052360                     
GPU 2     N/A          N/A          92                21                N/A          0                           0                           N/A                         126724887                   
GPU 1     N/A          N/A          1                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          0.000        0                 0                 0.000        0                           N/A                         N/A                         1887478                     
GPU 3     N/A          0.000        1                 0                 0.000        0                           0                           7323405                     N/A                         
GPU 2     0.738        0.419        92                21                0.198        N/A                         N/A                         24002348                    177032286                   
GPU 1     0.000        0.000        0                 0                 0.000        0                           0                           46264129                    N/A                         
GPU 0     0.000        N/A          0                 0                 N/A          N/A                         0                           1324385                     N/A                         
GPU 3     0.000        N/A          1                 0                 N/A          N/A                         N/A                         N/A                         42619509                    
GPU 2     N/A          N/A          92                22                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         2352111                     
GPU 0     N/A          0.000        0                 0                 0.000        0                           N/A                         N/A                         1110606                     
GPU 3     N/A          0.000        0                 0                 0.000        N/A                         0                           48188097                    N/A                         
GPU 2     0.696        0.391        92                22                0.154        N/A                         N/A                         86677373                    177073577                   
GPU 1     0.000        0.000        0                 0                 0.000        0                           0                           2513786                     N/A                         
GPU 0     0.000        N/A          0                 0                 N/A          N/A                         0                           1235904                     N/A                         
GPU 3     0.000        N/A          0                 0                 N/A          0                           N/A                         N/A                         750876                      
GPU 2     N/A          N/A          92                22                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         761248                      
GPU 0     N/A          0.000        0                 0                 0.000        0                           N/A                         N/A                         787432                      
GPU 3     N/A          0.000        0                 0                 0.000        0                           0                           1188888                     N/A                         
GPU 2     0.760        0.424        92                22                0.169        N/A                         N/A                         15716114                    N/A                         
GPU 1     0.000        0.000        0                 0                 0.000        0                           N/A                         N/A                         761248                      
GPU 0     0.000        N/A          0                 0                 N/A          N/A                         0                           1209660                     N/A                         
GPU 3     0.000        N/A          0                 0                 N/A          N/A                         N/A                         N/A                         688255                      
GPU 2     0.760        0.424        92                22                0.169        0                           0                           15716114                    116202421                   
GPU 1     0.000        N/A          0                 0                 N/A          N/A                         N/A                         1240793                     N/A                         
GPU 0     N/A          0.000        0                 0                 0.000        0                           0                           N/A                         724753                      
GPU 3     N/A          0.000        0                 0                 0.000        0                           0                           1167948                     N/A                         
GPU 2     N/A          0.420        92                22                0.174        0                           0                           16181774                    120842660                   
GPU 1     N/A          0.000        0                 0                 0.000        0                           0                           N/A                         755945                      
GPU 0     0.000        N/A          0                 0                 N/A          N/A                         N/A                         6917591                     N/A                         
GPU 3     0.000        N/A          0                 0                 N/A          N/A                         N/A                         N/A                         724794                      
GPU 2     N/A          N/A          92                22                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.000        N/A          0                 0                 N/A          N/A                         N/A                         1413038                     N/A                         
GPU 0     N/A          0.000        0                 0                 0.000        0                           0                           N/A                         10024512                    
GPU 3     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          0.423        91                23                0.195        0                           0                           18684381                    152994312                   
GPU 1     N/A          0.000        0                 0                 0.000        0                           0                           N/A                         1016762                     
GPU 0     0.000        N/A          0                 0                 N/A          N/A                         N/A                         11454671                    N/A                         
GPU 3     0.000        0.000        0                 0                 0.000        0                           0                           1501833                     1199380                     
GPU 2     0.769        N/A          91                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.000        N/A          0                 0                 N/A          N/A                         N/A                         1825022                     N/A                         
GPU 0     N/A          0.000        1                 0                 0.000        0                           0                           N/A                         10771977                    
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.000        N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.769        0.435        91                23                0.171        0                           0                           17138549                    116289116                   
GPU 1     N/A          0.000        0                 0                 0.000        0                           0                           1825022                     1439160                     
GPU 0     0.000        N/A          1                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.000        N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.769        0.435        91                23                0.171        0                           0                           17138549                    116289116                   
GPU 1     N/A          0.000        0                 0                 0.000        0                           0                           1825022                     1439160                     
GPU 0     0.000        N/A          1                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.000        0.000        0                 0                 0.000        0                           0                           2153147                     1803847                     
GPU 2     0.773        0.420        92                23                0.174        0                           0                           16619425                    122212373                   
GPU 1     0.000        0.000        0                 0                 0.000        0                           0                           3232728                     2888599                     
GPU 0     N/A          N/A          1                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          92                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.000        0.000        0                 0                 0.000        0                           0                           7545491                     6539085                     
GPU 0     0.000        0.000        1                 0                 0.000        0                           0                           59726297                    136867333                   
GPU 3     N/A          0.000        0                 0                 0.000        0                           0                           1392155                     N/A                         
GPU 2     N/A          0.414        92                23                0.193        0                           0                           19696893                    173826127                   
GPU 1     0.000        N/A          0                 0                 N/A          N/A                         N/A                         7545491                     N/A                         
GPU 0     0.000        N/A          1                 0                 N/A          N/A                         N/A                         59726297                    N/A                         
GPU 3     0.000        N/A          0                 0                 N/A          N/A                         N/A                         N/A                         834250                      
GPU 2     0.728        N/A          92                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.000        1                 0                 0.000        0                           0                           N/A                         123856002                   
GPU 0     N/A          0.000        1                 0                 0.000        0                           0                           N/A                         318062                      
GPU 3     N/A          0.000        2                 0                 0.000        0                           0                           21264151                    N/A                         
GPU 2     N/A          0.447        92                21                0.176        0                           0                           23759529                    121692739                   
GPU 1     0.000        N/A          1                 0                 N/A          N/A                         N/A                         8814464                     N/A                         
GPU 0     0.000        N/A          1                 0                 N/A          N/A                         N/A                         771691                      N/A                         
GPU 3     0.001        N/A          2                 0                 N/A          N/A                         N/A                         N/A                         195063010                   
GPU 2     0.784        N/A          95                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.003        1                 0                 0.002        0                           0                           N/A                         67775303                    
GPU 0     N/A          0.000        1                 0                 0.000        0                           0                           N/A                         64231297                    
GPU 3     N/A          0.003        2                 0                 0.002        0                           0                           3422455                     N/A                         
GPU 2     N/A          0.381        95                21                0.155        0                           0                           60599056                    199948769                   
GPU 1     0.005        N/A          1                 0                 N/A          N/A                         N/A                         8613827                     N/A                         
GPU 0     0.001        N/A          1                 0                 N/A          N/A                         N/A                         8187874                     N/A                         
GPU 3     N/A          N/A          2                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          95                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.001        0.001        2                 0                 0.001        0                           0                           1265267                     1181957                     
GPU 0     0.008        0.004        1                 0                 0.003        0                           0                           2005157                     5577984                     
GPU 3     0.000        0.000        15                4                 0.000        0                           0                           2095013                     1646826                     
GPU 2     0.681        0.388        97                21                0.181        0                           0                           68540560                    238324994                   
GPU 1     N/A          N/A          2                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          1                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          15                4                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          97                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.010        0.007        2                 0                 0.003        0                           0                           4762639                     6933153                     
GPU 0     0.000        0.000        30                9                 0.000        0                           0                           2307908                     1781726                     
GPU 3     0.188        0.111        15                4                 0.047        0                           0                           8153925                     15048598                    
GPU 2     0.691        0.376        97                21                0.151        0                           0                           76838259                    220650653                   
GPU 1     N/A          N/A          2                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          30                9                 N/A          N/A                         0                           N/A                         N/A                         
GPU 3     N/A          N/A          15                4                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          97                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.584        0.342        65                20                0.145        0                           0                           6163484                     18912111                    
GPU 0     0.483        0.284        30                9                 0.120        0                           N/A                         8088547                     20707721                    
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.981        0.575        53                16                0.244        0                           0                           8412005                     29634621                    
GPU 2     0.141        0.077        6                 1                 N/A          0                           0                           18468233                    116074877                   
GPU 1     N/A          N/A          65                20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          30                9                 N/A          N/A                         0                           N/A                         N/A                         
GPU 3     N/A          N/A          53                16                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.000        N/A          6                 1                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.670        0.393        65                20                0.166        0                           0                           90281263                    1195108318                  
GPU 0     N/A          0.456        65                20                0.194        0                           N/A                         N/A                         1197116362                  
GPU 3     0.100        0.059        53                16                0.026        0                           0                           158028235                   2112516998                  
GPU 2     N/A          0.000        6                 1                 N/A          0                           0                           1230049                     766174                      
GPU 1     N/A          N/A          65                20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.456        N/A          65                20                N/A          N/A                         0                           76777900                    N/A                         
GPU 3     N/A          N/A          53                16                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.010        N/A          6                 1                 0.003        N/A                         N/A                         N/A                         N/A                         
GPU 1     0.001        0.001        1                 0                 0.000        0                           0                           73810413                    934093209                   
