#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 0     0.103        0.032        100               0                 0.000        0                           N/A                         1178554                     704003                      
GPU 3     N/A          N/A          100               28                0.213        0                           N/A                         N/A                         N/A                         
GPU 2     0.103        N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.103        0.032        100               0                 0.000        0                           N/A                         3472366                     N/A                         
GPU 0     N/A          N/A          100               0                 0.000        0                           0                           N/A                         N/A                         
GPU 3     0.777        0.435        100               28                N/A          N/A                         0                           6656450                     22928351                    
GPU 2     N/A          0.032        100               0                 0.000        N/A                         N/A                         7237446                     6241515                     
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         4676926                     
GPU 0     0.103        0.032        100               0                 N/A          N/A                         N/A                         4161362                     3379151                     
GPU 3     N/A          N/A          100               28                0.214        0                           N/A                         N/A                         N/A                         
GPU 2     0.103        N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.103        0.032        100               0                 0.000        0                           N/A                         5662366                     N/A                         
GPU 0     N/A          N/A          100               0                 0.000        0                           0                           N/A                         N/A                         
GPU 3     0.787        N/A          100               28                N/A          N/A                         0                           N/A                         26619147                    
GPU 2     N/A          0.032        100               0                 0.000        0                           N/A                         2549955                     2064994                     
GPU 1     N/A          0.032        100               0                 0.000        0                           0                           N/A                         1044654                     
GPU 0     0.103        N/A          100               0                 N/A          N/A                         N/A                         6950224                     N/A                         
GPU 3     N/A          0.452        100               27                0.217        0                           N/A                         7123163                     N/A                         
GPU 2     0.103        N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         1615392                     N/A                         
GPU 0     N/A          0.032        100               0                 0.000        0                           0                           N/A                         1047814                     
GPU 3     0.798        N/A          100               27                N/A          N/A                         0                           N/A                         25667324                    
GPU 2     N/A          0.104        100               0                 0.037        26034                       N/A                         3072128                     5581901                     
GPU 1     N/A          0.032        100               0                 0.000        0                           0                           N/A                         714173                      
GPU 0     0.103        N/A          100               0                 N/A          N/A                         N/A                         1537837                     N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.435        100               27                0.214        771487641                   26032                       6820551                     N/A                         
GPU 2     0.224        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         1193765                     N/A                         
GPU 0     N/A          0.032        100               0                 0.000        0                           0                           N/A                         766415                      
GPU 3     0.776        N/A          100               27                N/A          N/A                         N/A                         N/A                         24918441                    
GPU 2     N/A          0.445        100               17                0.214        0                           0                           7195633                     23792937                    
GPU 1     N/A          0.032        100               0                 0.000        0                           0                           N/A                         1141832                     
GPU 0     0.103        N/A          100               0                 N/A          N/A                         N/A                         1240863                     N/A                         
GPU 3     N/A          0.429        100               27                0.212        0                           N/A                         5727974                     N/A                         
GPU 2     0.786        N/A          100               17                N/A          N/A                         0                           N/A                         N/A                         
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         1663217                     N/A                         
GPU 0     N/A          0.032        100               0                 0.000        0                           0                           N/A                         1303522                     
GPU 3     0.769        N/A          100               27                N/A          N/A                         N/A                         N/A                         23276074                    
GPU 2     N/A          0.450        100               17                0.216        0                           0                           6801248                     23494749                    
GPU 1     N/A          0.032        100               0                 0.000        0                           0                           N/A                         724887                      
GPU 0     0.103        N/A          100               0                 N/A          N/A                         N/A                         1835360                     N/A                         
GPU 3     N/A          0.443        100               27                0.215        0                           0                           5690971                     N/A                         
GPU 2     0.795        N/A          100               17                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         1204669                     N/A                         
GPU 0     N/A          0.032        100               0                 0.000        0                           0                           N/A                         722953                      
GPU 3     0.786        N/A          100               27                N/A          N/A                         N/A                         N/A                         23867716                    
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.032        100               0                 0.000        0                           0                           N/A                         698778                      
GPU 0     0.103        N/A          100               0                 N/A          N/A                         N/A                         1198037                     N/A                         
GPU 3     N/A          0.439        100               27                0.214        0                           0                           5655383                     N/A                         
GPU 2     N/A          0.443        100               27                0.215        0                           0                           6646775                     23188242                    
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         1173322                     N/A                         
GPU 0     N/A          0.032        100               0                 0.000        0                           0                           N/A                         750766                      
GPU 3     0.785        N/A          100               27                N/A          N/A                         N/A                         N/A                         23422756                    
GPU 2     0.786        N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.032        100               0                 0.000        0                           0                           N/A                         719512                      
GPU 0     0.103        N/A          100               0                 N/A          N/A                         N/A                         1225209                     N/A                         
GPU 3     N/A          0.429        100               27                0.212        0                           0                           5615353                     N/A                         
GPU 2     N/A          0.435        100               27                0.213        0                           0                           7278878                     24651411                    
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         1199188                     N/A                         
GPU 0     N/A          0.032        100               0                 0.000        0                           0                           N/A                         761297                      
GPU 3     0.766        N/A          100               27                N/A          N/A                         N/A                         N/A                         22934559                    
GPU 2     0.776        N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.032        100               0                 0.000        0                           0                           N/A                         745465                      
GPU 0     0.103        N/A          100               0                 N/A          N/A                         N/A                         1241019                     N/A                         
GPU 3     N/A          0.427        100               26                0.196        770151985                   25987                       35872755                    N/A                         
GPU 2     N/A          0.446        100               28                0.215        0                           0                           8005263                     26883735                    
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         1225065                     N/A                         
GPU 0     N/A          0.032        100               0                 0.000        0                           0                           N/A                         756011                      
GPU 3     0.751        N/A          100               26                N/A          N/A                         N/A                         N/A                         397786340                   
GPU 2     0.787        N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.248        100               0                 0.110        15631                       772092390                   N/A                         11640578                    
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.382        100               26                0.176        5205                        0                           167473911                   N/A                         
GPU 2     N/A          0.439        100               28                0.212        767342584                   767342584                   7218709                     25151557                    
GPU 1     0.458        N/A          100               22                N/A          N/A                         N/A                         3444235                     N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1224987                     745417                      
GPU 3     0.665        N/A          96                26                N/A          N/A                         N/A                         N/A                         1927162877                  
GPU 2     0.780        N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.434        100               22                0.213        0                           0                           N/A                         22042873                    
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.204        96                16                0.078        0                           0                           39769643                    N/A                         
GPU 2     N/A          0.437        100               27                0.214        0                           0                           7718588                     25849991                    
GPU 1     0.774        N/A          100               22                N/A          N/A                         N/A                         5629186                     N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1584914                     1006212                     
GPU 3     0.411        N/A          96                16                N/A          N/A                         N/A                         N/A                         95329486                    
GPU 2     0.781        N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.444        100               22                0.215        0                           0                           N/A                         22300345                    
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.395        N/A          96                16                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.766        0.428        100               27                0.211        N/A                         N/A                         7099118                     N/A                         
GPU 1     0.786        0.444        100               22                0.215        0                           0                           5939423                     22300345                    
GPU 0     0.103        N/A          100               0                 N/A          N/A                         0                           1215048                     N/A                         
GPU 3     N/A          0.217        96                16                0.077        0                           0                           40615022                    92556237                    
GPU 2     0.792        0.446        100               27                0.216        0                           0                           8688319                     25260378                    
GPU 1     0.796        0.452        100               27                0.216        0                           N/A                         N/A                         22560437                    
GPU 0     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         735287                      
GPU 3     0.386        N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               27                N/A          0                           0                           N/A                         26694848                    
GPU 1     N/A          N/A          100               27                N/A          N/A                         0                           10310952                    N/A                         
GPU 0     0.103        N/A          100               0                 N/A          N/A                         0                           1183539                     N/A                         
GPU 3     N/A          0.191        100               10                0.076        0                           0                           37460691                    93056247                    
GPU 2     0.780        0.436        100               27                0.214        N/A                         N/A                         7600692                     N/A                         
GPU 1     0.788        0.444        100               27                0.215        0                           N/A                         N/A                         28470929                    
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           3357609                     703866                      
GPU 3     0.425        N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               27                N/A          0                           0                           N/A                         27423839                    
GPU 1     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 3     N/A          0.227        100               7                 0.082        0                           0                           46518397                    103756613                   
GPU 2     0.328        0.180        73                18                0.089        N/A                         N/A                         94851264                    N/A                         
GPU 1     0.773        N/A          100               28                N/A          N/A                         770552081                   13670900                    N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.239        N/A          100               7                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          73                18                N/A          771048985                   26018                       N/A                         1193009102                  
GPU 1     N/A          0.432        100               28                0.213        770562481                   N/A                         N/A                         31470632                    
GPU 0     0.119        0.043        100               15                N/A          N/A                         772230275                   7124126                     6644667                     
GPU 3     N/A          0.109        100               7                 0.040        0                           0                           24255631                    51978585                    
GPU 2     0.071        0.023        73                18                0.000        N/A                         N/A                         71925592                    N/A                         
GPU 1     0.783        N/A          100               28                N/A          N/A                         0                           6837592                     N/A                         
GPU 0     N/A          N/A          100               15                0.005        31269                       N/A                         N/A                         N/A                         
GPU 3     0.103        N/A          100               7                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          73                18                N/A          0                           0                           N/A                         933116212                   
GPU 1     N/A          0.441        100               27                0.214        0                           N/A                         N/A                         25338089                    
GPU 0     0.795        0.451        100               15                N/A          N/A                         0                           5506581                     22817440                    
GPU 3     N/A          0.032        100               0                 0.000        N/A                         0                           2288742                     1793456                     
GPU 2     0.102        0.032        89                0                 0.000        N/A                         N/A                         1224650                     745212                      
GPU 1     0.793        N/A          100               27                N/A          N/A                         0                           6676433                     25040529                    
GPU 0     N/A          N/A          100               15                0.217        0                           N/A                         N/A                         N/A                         
GPU 3     0.103        N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          89                0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.446        100               27                0.217        0                           N/A                         N/A                         N/A                         
GPU 0     0.790        0.445        100               27                N/A          N/A                         0                           6202826                     22719411                    
GPU 3     N/A          0.032        100               0                 0.000        N/A                         0                           2059425                     1584975                     
GPU 2     0.102        0.032        89                0                 0.000        N/A                         N/A                         1188789                     714316                      
GPU 1     0.766        N/A          100               27                N/A          N/A                         0                           6600700                     24586046                    
GPU 0     N/A          N/A          100               27                0.215        0                           N/A                         N/A                         N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.103        N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          89                0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.427        100               28                0.212        0                           N/A                         N/A                         N/A                         
GPU 0     0.774        0.434        100               27                N/A          N/A                         0                           5566274                     21859330                    
GPU 3     N/A          0.032        100               0                 0.000        N/A                         0                           2179409                     1715372                     
GPU 2     0.102        0.032        100               0                 0.000        N/A                         N/A                         1897887                     1367295                     
GPU 1     0.785        N/A          100               28                N/A          N/A                         0                           7693463                     26703291                    
GPU 0     N/A          N/A          100               27                0.212        0                           N/A                         N/A                         N/A                         
GPU 3     0.103        N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.442        100               28                0.214        0                           N/A                         N/A                         N/A                         
GPU 0     0.785        0.444        100               27                N/A          N/A                         0                           6786646                     23870274                    
GPU 3     N/A          0.032        100               0                 0.000        N/A                         0                           2627692                     2064615                     
GPU 2     0.102        0.032        100               0                 0.000        N/A                         N/A                         1386536                     807944                      
GPU 1     0.789        N/A          100               28                N/A          N/A                         0                           8065739                     28258725                    
GPU 0     N/A          N/A          100               27                0.214        0                           N/A                         N/A                         N/A                         
GPU 3     0.103        N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.444        56                13                0.216        0                           N/A                         N/A                         N/A                         
GPU 0     0.796        0.451        100               27                N/A          N/A                         0                           6894564                     25651528                    
GPU 3     N/A          0.032        100               0                 0.000        N/A                         0                           2001739                     1522156                     
GPU 2     0.102        0.032        100               0                 0.000        N/A                         N/A                         1157450                     683000                      
GPU 1     0.055        N/A          56                13                N/A          N/A                         36453                       130002442                   1648834461                  
GPU 0     N/A          N/A          100               27                0.217        0                           N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         1522156                     
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           1157450                     683000                      
GPU 1     0.055        0.026        56                13                0.014        771646049                   36453                       130002442                   1648834461                  
GPU 0     N/A          0.436        100               27                N/A          N/A                         N/A                         N/A                         24663386                    
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           1684028                     1522156                     
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           1157450                     688388                      
GPU 1     0.055        0.024        56                13                0.000        5213                        36453                       130002442                   464627556                   
GPU 0     N/A          0.428        100               27                0.211        0                           N/A                         N/A                         23470360                    
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1830436                     1204366                     
GPU 2     0.102        0.032        100               0                 0.000        N/A                         N/A                         1183819                     N/A                         
GPU 1     0.078        0.032        93                0                 0.000        0                           0                           29562563                    1230462                     
GPU 0     0.765        N/A          100               27                N/A          N/A                         0                           5755900                     N/A                         
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         1329804                     
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         391110                      
GPU 1     0.103        N/A          93                0                 N/A          N/A                         0                           1824839                     N/A                         
GPU 0     N/A          0.448        100               27                0.216        0                           N/A                         N/A                         23844679                    
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           1199377                     N/A                         
GPU 2     0.103        0.032        100               0                 0.000        N/A                         N/A                         876087                      N/A                         
GPU 1     N/A          0.032        93                0                 0.000        0                           N/A                         N/A                         2178996                     
GPU 0     0.792        N/A          100               27                N/A          N/A                         0                           5435796                     N/A                         
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         724841                      
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         740372                      
GPU 1     0.103        N/A          100               0                 N/A          N/A                         0                           2648158                     N/A                         
GPU 0     N/A          0.437        100               27                0.215        0                           N/A                         N/A                         23854897                    
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           1193945                     N/A                         
GPU 2     0.102        0.032        100               0                 0.000        N/A                         N/A                         1220050                     N/A                         
GPU 1     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         1684086                     
GPU 0     0.784        N/A          100               27                N/A          N/A                         0                           5806476                     N/A                         
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         714281                      
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         2862029                     
GPU 1     0.103        N/A          100               0                 N/A          N/A                         0                           2168977                     N/A                         
GPU 0     N/A          0.428        76                20                0.211        0                           N/A                         N/A                         24622132                    
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           4102734                     N/A                         
GPU 2     0.103        0.032        100               0                 0.000        N/A                         N/A                         3680497                     N/A                         
GPU 1     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         3415804                     
GPU 0     0.766        N/A          76                20                N/A          N/A                         0                           6191956                     N/A                         
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           4102734                     3180009                     
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         1047935                     
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           4228099                     N/A                         
GPU 0     N/A          N/A          76                20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               0                 0.000        N/A                         0                           2713476                     2130157                     
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           1532800                     N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         4255295                     
GPU 0     0.438        0.244        76                20                0.121        0                           0                           112938517                   1542236411                  
GPU 3     N/A          N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         3842617                     
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           4933222                     N/A                         
GPU 0     N/A          N/A          91                20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               0                 0.000        N/A                         0                           2846876                     2262902                     
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           4598628                     N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         18979732                    
GPU 0     0.718        0.420        91                28                0.178        0                           0                           58112329                    605754817                   
GPU 3     N/A          N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         2617109                     
GPU 1     0.603        0.342        100               0                 0.140        20839                       771995274                   6538447                     N/A                         
GPU 0     N/A          N/A          91                28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               0                 0.000        N/A                         0                           2621289                     2131425                     
GPU 2     N/A          N/A          100               11                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          N/A          100               26                N/A          N/A                         769548273                   N/A                         39241098                    
