#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.446        100               27                0.216        0                           0                           6610269                     N/A                         
GPU 2     0.732        0.412        100               14                0.196        20820                       771277102                   5257157                     20232249                    
GPU 1     N/A          0.209        100               10                0.082        0                           0                           N/A                         92937985                    
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1423608                     844778                      
GPU 3     0.792        N/A          100               27                N/A          N/A                         N/A                         N/A                         24577709                    
GPU 2     N/A          N/A          100               14                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.416        N/A          100               11                N/A          N/A                         N/A                         38031208                    N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.436        100               27                0.214        0                           0                           7592089                     N/A                         
GPU 2     0.774        0.434        100               28                0.212        0                           0                           6338317                     22467490                    
GPU 1     N/A          0.214        100               11                0.099        0                           0                           N/A                         158951005                   
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1976012                     1428568                     
GPU 3     0.779        N/A          100               28                N/A          N/A                         N/A                         N/A                         25350299                    
GPU 2     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.368        N/A          100               11                N/A          N/A                         N/A                         40141034                    N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.431        100               28                0.211        0                           0                           9023882                     N/A                         
GPU 2     0.794        0.449        100               28                0.216        0                           0                           5526683                     22013062                    
GPU 1     N/A          0.210        100               11                0.145        0                           0                           N/A                         188917451                   
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           3623212                     2805401                     
GPU 3     0.768        N/A          100               28                N/A          N/A                         N/A                         N/A                         26619152                    
GPU 2     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.402        N/A          100               10                N/A          N/A                         N/A                         90887414                    N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.445        100               28                0.215        0                           0                           6853245                     N/A                         
GPU 2     0.794        0.452        100               27                0.216        0                           0                           8509342                     24861445                    
GPU 1     N/A          0.190        100               10                0.075        0                           0                           N/A                         84222423                    
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1173083                     698636                      
GPU 3     0.792        N/A          100               26                N/A          N/A                         N/A                         N/A                         25353890                    
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.378        N/A          100               10                N/A          N/A                         N/A                         34093003                    N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.434        100               26                0.214        0                           0                           8177512                     N/A                         
GPU 2     0.782        0.438        100               27                0.215        0                           0                           6588654                     24845367                    
GPU 1     N/A          0.269        100               10                0.101        15618                       771426600                   N/A                         113420435                   
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1172029                     694920                      
GPU 3     0.775        N/A          100               26                N/A          N/A                         N/A                         N/A                         27565291                    
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.493        N/A          100               20                N/A          N/A                         N/A                         53435571                    N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.017        100               26                0.009        771702333                   26039                       130254942                   N/A                         
GPU 2     0.765        0.428        100               27                0.211        770609249                   770619650                   6167744                     24031322                    
GPU 1     N/A          0.421        100               20                0.203        0                           0                           N/A                         76564250                    
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1178277                     698624                      
GPU 3     0.037        N/A          50                0                 N/A          N/A                         N/A                         N/A                         1648890806                  
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.760        N/A          100               20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.026        50                0                 0.000        5213                        0                           29696148                    N/A                         
GPU 2     0.792        0.447        100               27                0.216        0                           5204                        5844170                     24053212                    
GPU 1     N/A          0.444        100               20                0.215        0                           0                           7915594                     24262339                    
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           3236992                     2538511                     
GPU 3     0.084        N/A          50                0                 N/A          N/A                         N/A                         N/A                         464633151                   
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.789        N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           2893737                     N/A                         
GPU 2     0.783        0.436        100               27                0.214        0                           0                           8335718                     26050417                    
GPU 1     N/A          0.438        100               28                0.214        0                           0                           11685257                    27684912                    
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           6663000                     5693267                     
GPU 3     0.103        N/A          100               0                 N/A          N/A                         0                           N/A                         2320203                     
GPU 2     N/A          N/A          100               27                N/A          N/A                         0                           N/A                         N/A                         
GPU 1     0.778        N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           6334423                     N/A                         
GPU 2     0.764        0.427        100               27                0.211        0                           0                           11424117                    28919248                    
GPU 1     N/A          0.446        100               28                0.214        0                           0                           5567911                     22334088                    
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1142136                     672765                      
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         5343855                     
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.788        N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           2048638                     N/A                         
GPU 2     0.793        0.447        100               21                0.216        0                           0                           7352360                     26766131                    
GPU 1     N/A          0.453        100               28                0.217        0                           0                           7417366                     26223644                    
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1548873                     1048227                     
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         1563846                     
GPU 2     N/A          N/A          99                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.799        N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          99                7                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           1183522                     N/A                         
GPU 2     0.554        0.299        99                21                0.144        341265636                   0                           5332438                     18882247                    
GPU 1     N/A          0.439        100               28                0.216        770710471                   770700069                   6428481                     24834951                    
GPU 0     0.366        0.191        99                7                 0.083        31223                       771120986                   3377362                     10199737                    
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         709070                      
GPU 2     N/A          N/A          99                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.782        N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          99                7                 N/A          N/A                         N/A                         N/A                         N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           1189017                     N/A                         
GPU 2     0.041        0.013        99                0                 0.001        430614914                   20841                       156995075                   2110495044                  
GPU 1     N/A          0.429        100               28                0.211        0                           0                           5881090                     24143698                    
GPU 0     0.795        0.450        99                7                 0.216        0                           0                           5561696                     22039066                    
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         709238                      
GPU 2     N/A          N/A          71                0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.767        N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           1204600                     N/A                         
GPU 2     0.102        0.032        71                0                 0.000        0                           0                           1267188                     782215                      
GPU 1     0.795        0.448        100               28                0.216        0                           0                           6342166                     24531019                    
GPU 0     0.796        0.452        100               27                0.216        0                           0                           5551857                     22020289                    
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         724846                      
GPU 2     N/A          N/A          71                0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           1704947                     N/A                         
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           1652688                     1100054                     
GPU 1     0.777        0.435        100               27                0.214        0                           0                           6818083                     24843618                    
GPU 0     0.777        0.435        100               27                0.213        0                           0                           6170669                     22369325                    
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         1204693                     
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           1334559                     N/A                         
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           2293767                     1814161                     
GPU 1     0.776        0.434        100               27                0.213        0                           0                           5906133                     23936479                    
GPU 0     0.778        0.438        100               28                0.213        0                           0                           6199043                     23699781                    
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         750689                      
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               26                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           1214838                     N/A                         
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           2361831                     1882166                     
GPU 1     0.741        0.421        100               26                0.193        771257745                   31229                       85361608                    1214466666                  
GPU 0     0.794        0.448        100               28                0.216        25980                       769943994                   6718570                     25216721                    
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         735160                      
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               26                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           1313976                     N/A                         
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           2424550                     1944854                     
GPU 1     0.529        0.295        100               26                0.143        0                           0                           122371159                   1145015096                  
GPU 0     0.785        0.441        100               27                0.215        0                           0                           5747247                     23570990                    
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         823842                      
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          97                14                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           1220015                     N/A                         
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           2356562                     1876908                     
GPU 1     0.433        0.230        97                14                0.082        0                           0                           40602018                    95713311                    
GPU 0     0.770        0.429        100               27                0.212        0                           0                           5709553                     23446608                    
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         740351                      
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          97                14                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           1214892                     N/A                         
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           2273217                     1798761                     
GPU 1     0.397        0.210        97                14                0.077        0                           0                           36441278                    86994570                    
GPU 0     0.788        0.444        100               27                0.215        0                           0                           5748520                     24023201                    
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         735192                      
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           1334880                     N/A                         
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           2808187                     2225748                     
GPU 1     0.417        0.209        100               10                0.082        0                           0                           47918447                    107164210                   
GPU 0     0.785        0.439        100               27                0.216        0                           0                           8225810                     26055332                    
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           4371660                     3749360                     
GPU 1     0.371        N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           4371660                     3749360                     
GPU 1     0.371        N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.766        N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           3070989                     N/A                         
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           8824233                     7849554                     
GPU 1     0.371        0.181        100               9                 0.074        0                           0                           N/A                         88640432                    
GPU 0     0.766        0.209        100               27                0.095        0                           0                           N/A                         2116906696                  
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           3070989                     2492246                     
GPU 2     0.102        N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.376        0.181        100               9                 0.074        0                           N/A                         34604341                    N/A                         
GPU 0     0.368        0.209        73                27                0.095        0                           N/A                         159014854                   2116906696                  
GPU 3     0.103        0.032        100               0                 0.000        N/A                         0                           5978656                     4988294                     
GPU 2     N/A          0.032        100               0                 0.000        N/A                         N/A                         2002041                     1428539                     
GPU 1     N/A          N/A          100               9                 N/A          N/A                         771411461                   N/A                         90885970                    
GPU 0     N/A          N/A          73                21                N/A          N/A                         0                           N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     0.102        N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.437        0.236        100               9                 0.086        26029                       N/A                         35791101                    N/A                         
GPU 0     0.980        0.575        73                21                0.244        0                           N/A                         7238921                     28992114                    
GPU 3     0.103        0.032        100               0                 N/A          N/A                         0                           1579803                     1011491                     
GPU 2     N/A          0.032        100               0                 0.000        N/A                         N/A                         1460129                     1001231                     
GPU 1     N/A          N/A          100               22                N/A          N/A                         0                           N/A                         228133990                   
GPU 0     N/A          N/A          73                21                0.243        770931151                   26014                       N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 2     0.102        N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.859        0.502        100               22                0.238        0                           N/A                         83466447                    N/A                         
GPU 0     0.975        0.566        100               21                N/A          N/A                         N/A                         7419253                     26742609                    
GPU 3     0.103        0.032        100               0                 N/A          N/A                         0                           2029938                     1513505                     
GPU 2     N/A          0.032        100               0                 0.000        N/A                         N/A                         2475270                     1959372                     
GPU 1     N/A          N/A          100               22                N/A          N/A                         340980075                   N/A                         123533476                   
GPU 0     N/A          N/A          100               20                0.084        340962129                   0                           N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 2     0.102        N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.898        0.529        100               26                0.214        0                           N/A                         61061739                    N/A                         
GPU 0     0.402        0.215        100               20                N/A          N/A                         N/A                         2965295                     8963515                     
GPU 3     0.103        0.032        100               0                 N/A          N/A                         0                           1506765                     943683                      
GPU 2     N/A          0.167        100               0                 0.061        N/A                         N/A                         2913909                     8393098                     
GPU 1     N/A          N/A          100               26                N/A          N/A                         429965428                   N/A                         172811286                   
GPU 0     N/A          N/A          100               20                0.000        430689801                   26058                       N/A                         N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.032        100               5                 0.000        0                           N/A                         2527609                     N/A                         
GPU 2     0.320        N/A          100               20                N/A          N/A                         771020335                   N/A                         N/A                         
GPU 1     0.843        N/A          100               26                N/A          N/A                         N/A                         91043668                    N/A                         
GPU 0     0.103        N/A          100               20                N/A          N/A                         N/A                         1224749                     N/A                         
GPU 3     0.103        N/A          100               5                 N/A          N/A                         0                           N/A                         2042933                     
GPU 2     N/A          0.573        100               20                0.244        0                           N/A                         7679002                     29066793                    
GPU 1     N/A          0.497        100               26                0.204        0                           5205                        N/A                         168246408                   
GPU 0     N/A          0.032        100               0                 0.000        0                           0                           N/A                         698520                      
GPU 3     N/A          0.172        100               5                 0.064        20813                       N/A                         3621584                     N/A                         
GPU 2     0.979        N/A          100               20                N/A          N/A                         0                           N/A                         N/A                         
GPU 1     0.863        N/A          100               23                N/A          N/A                         N/A                         89052644                    N/A                         
GPU 0     0.103        N/A          100               0                 N/A          N/A                         N/A                         1178101                     N/A                         
GPU 3     0.329        N/A          100               5                 N/A          N/A                         N/A                         N/A                         8715737                     
GPU 2     N/A          0.057        100               13                0.011        771502654                   26032                       2348173                     2837593                     
GPU 1     N/A          0.396        100               23                0.164        770648993                   31204                       N/A                         149210884                   
GPU 0     N/A          0.032        100               0                 0.000        0                           0                           N/A                         709065                      
GPU 3     N/A          0.575        85                15                0.244        0                           0                           7679312                     N/A                         
GPU 2     0.143        N/A          100               13                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.702        N/A          100               23                N/A          N/A                         N/A                         77023813                    N/A                         
GPU 0     0.103        N/A          100               0                 N/A          N/A                         N/A                         1183513                     N/A                         
